// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-20 13:46:54.07,285,-301,-2033,-57,-29,15,-59,37,-96,11
,2,2023-10-20 13:46:54.08,281,-293,-2030,-65,-27,15,-230,-84,-146,157
,3,2023-10-20 13:46:54.09,273,-291,-2023,-63,-37,20,-54,19,-73,17
,4,2023-10-20 13:46:54.10,284,-291,-2024,-53,-43,17,-222,-94,-128,158
,5,2023-10-20 13:46:54.11,281,-289,-2013,-47,-45,13,-46,6,-52,20
,6,2023-10-20 13:46:54.12,279,-302,-2026,-46,-42,20,-223,-94,-129,158
,7,2023-10-20 13:46:54.13,281,-304,-2020,-38,-40,24,-50,27,-77,11
,8,2023-10-20 13:46:54.14,262,-302,-2032,-31,-40,26,-227,-80,-147,153
,9,2023-10-20 13:46:54.15,270,-305,-2031,-28,-31,45,-54,37,-91,8
,10,2023-10-20 13:46:54.16,270,-309,-2025,-20,-24,53,-232,-77,-155,154
,11,2023-10-20 13:46:54.17,264,-308,-2028,-16,-20,62,-49,28,-77,10
,12,2023-10-20 13:46:54.18,274,-303,-2018,-15,-22,69,-229,-78,-151,153
,13,2023-10-20 13:46:54.19,275,-291,-2019,-11,-22,70,-53,22,-75,15
,14,2023-10-20 13:46:54.20,274,-315,-2016,-8,-20,71,-236,-88,-148,162
,15,2023-10-20 13:46:54.21,280,-319,-2022,-4,-15,77,-56,20,-76,18
,16,2023-10-20 13:46:54.22,273,-306,-2025,3,-6,91,-238,-90,-148,164
,17,2023-10-20 13:46:54.23,271,-305,-2032,7,-9,94,-60,-25,-35,42
,18,2023-10-20 13:46:54.24,266,-297,-2023,10,-8,100,-236,-133,-103,184
,19,2023-10-20 13:46:54.25,274,-294,-2026,14,-9,97,-56,-52,-4,54
,20,2023-10-20 13:46:54.26,260,-298,-2013,20,-6,99,-240,-128,-112,184
,21,2023-10-20 13:46:54.27,265,-299,-2011,26,0,100,-55,7,-62,24
,22,2023-10-20 13:46:54.28,269,-307,-2020,26,14,106,-238,-76,-162,157
,23,2023-10-20 13:46:54.29,269,-299,-2015,33,21,101,-53,47,-100,3
,24,2023-10-20 13:46:54.30,258,-260,-2073,37,18,95,-231,-61,-170,146
,25,2023-10-20 13:46:54.31,276,-267,-2044,27,17,91,-57,-7,-50,32
,26,2023-10-20 13:46:54.32,266,-283,-1996,20,23,73,-238,-113,-125,175
,27,2023-10-20 13:46:54.33,278,-310,-2012,24,14,51,-59,3,-62,28
,28,2023-10-20 13:46:54.34,262,-290,-2023,14,11,44,-230,-77,-153,153
,29,2023-10-20 13:46:54.35,267,-299,-2030,7,7,49,-62,27,-89,17
,30,2023-10-20 13:46:54.36,256,-320,-2039,6,3,53,-240,-75,-165,157
,31,2023-10-20 13:46:54.37,257,-309,-2031,1,3,59,-68,-10,-58,39
,32,2023-10-20 13:46:54.38,268,-301,-2015,1,0,61,-236,-98,-138,167
,33,2023-10-20 13:46:54.39,269,-299,-2023,5,-2,53,-66,-29,-37,47
,34,2023-10-20 13:46:54.40,277,-295,-2017,7,0,50,-240,-105,-135,172
,35,2023-10-20 13:46:54.41,268,-297,-2012,9,-5,45,-65,-2,-63,33
,36,2023-10-20 13:46:54.42,274,-304,-2020,8,-9,39,-235,-78,-157,156
,37,2023-10-20 13:46:54.43,267,-299,-2020,6,-8,38,-61,3,-64,29
,38,2023-10-20 13:46:54.44,251,-310,-2025,6,-1,50,-229,-81,-148,155
,39,2023-10-20 13:46:54.45,254,-303,-2022,6,6,58,-66,-18,-48,42
,40,2023-10-20 13:46:54.46,257,-307,-2020,9,6,59,-233,-100,-133,166
,41,2023-10-20 13:46:54.47,251,-304,-2022,10,1,61,-72,-19,-53,45
,42,2023-10-20 13:46:54.48,264,-310,-2027,4,4,61,-228,-83,-145,155
,43,2023-10-20 13:46:54.49,268,-319,-2020,-3,7,55,-68,-3,-65,35
,44,2023-10-20 13:46:54.50,266,-311,-2021,-3,12,52,-224,-77,-147,150
,45,2023-10-20 13:46:54.51,258,-307,-2030,2,17,52,-69,-40,-29,54
,46,2023-10-20 13:46:54.52,250,-301,-2025,9,21,50,-220,-105,-115,162
,47,2023-10-20 13:46:54.53,261,-294,-2024,9,27,49,-72,-47,-25,59
,48,2023-10-20 13:46:54.54,248,-301,-2024,16,29,48,-219,-95,-124,157
,49,2023-10-20 13:46:54.55,248,-292,-2020,24,31,49,-72,-29,-43,50
,50,2023-10-20 13:46:54.56,252,-295,-2025,27,35,49,-216,-84,-132,150
,51,2023-10-20 13:46:54.57,250,-291,-2025,19,37,51,-74,-39,-35,56
,52,2023-10-20 13:46:54.58,263,-281,-2026,13,39,46,-210,-82,-128,146
,53,2023-10-20 13:46:54.59,260,-298,-2024,8,32,45,-78,-18,-60,48
,54,2023-10-20 13:46:54.60,286,-300,-2024,-4,33,44,-211,-64,-147,137
,55,2023-10-20 13:46:54.61,270,-315,-2007,-11,37,51,-84,-23,-61,53
,56,2023-10-20 13:46:54.62,272,-331,-2021,-17,48,66,-204,-64,-140,134
,57,2023-10-20 13:46:54.63,263,-337,-2044,-24,62,90,-78,-34,-44,56
,58,2023-10-20 13:46:54.64,273,-311,-2029,-31,53,109,-199,-65,-134,132
,59,2023-10-20 13:46:54.65,286,-301,-2033,-29,44,108,-81,-13,-68,47
,60,2023-10-20 13:46:54.66,285,-281,-2041,-30,37,92,-199,-47,-152,123
,61,2023-10-20 13:46:54.67,283,-264,-2034,-29,38,80,-91,-24,-67,57
,62,2023-10-20 13:46:54.68,279,-260,-2024,-25,43,65,-193,-58,-135,125
,63,2023-10-20 13:46:54.69,289,-265,-2016,-22,45,54,-92,-38,-54,65
,64,2023-10-20 13:46:54.70,274,-281,-2017,-20,46,42,-192,-58,-134,125
,65,2023-10-20 13:46:54.71,279,-291,-2022,-14,38,37,-90,-34,-56,62
,66,2023-10-20 13:46:54.72,290,-300,-2017,-13,38,43,-182,-53,-129,117
,67,2023-10-20 13:46:54.73,280,-300,-2018,-11,36,50,-96,-49,-47,72
,68,2023-10-20 13:46:54.74,291,-297,-2018,-10,35,56,-184,-60,-124,122
