// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-20 13:28:46.42,47,-324,-2071,-12,-22,411,-686,-1015,329,850
,2,2023-10-20 13:28:46.43,29,-296,-2110,46,-40,412,-634,-1043,409,838
,3,2023-10-20 13:28:46.44,12,-309,-2121,67,-52,422,-515,-1021,506,768
,4,2023-10-20 13:28:46.45,-6,-298,-2116,82,-80,441,-476,-1053,577,764
,5,2023-10-20 13:28:46.46,28,-259,-2090,62,-74,465,-387,-1038,651,712
,6,2023-10-20 13:28:46.47,19,-259,-2049,28,-50,473,-355,-1060,705,707
,7,2023-10-20 13:28:46.48,20,-245,-2011,4,-40,477,-244,-1034,790,639
,8,2023-10-20 13:28:46.49,15,-238,-1977,-5,-9,476,-206,-1086,880,646
,9,2023-10-20 13:28:46.50,12,-245,-1965,-2,-8,472,-119,-1067,948,593
,10,2023-10-20 13:28:46.51,7,-233,-1945,10,-2,468,251,-1086,1337,417
,11,2023-10-20 13:28:46.52,4,-254,-1961,40,-32,464,1530,-1471,3001,-29
,12,2023-10-20 13:28:46.53,26,-227,-1941,50,-26,458,2047,-1845,3892,-101
,13,2023-10-20 13:28:46.54,6,-240,-1964,61,-23,454,2047,-2036,4083,-5
,14,2023-10-20 13:28:46.55,-1,-256,-2001,77,-27,451,2047,-2048,4095,0
,15,2023-10-20 13:28:46.56,-4,-229,-2032,87,-30,447,2047,-2046,4093,0
,16,2023-10-20 13:28:46.57,-1,-238,-2033,97,-58,454,2047,-2005,4052,-21
,17,2023-10-20 13:28:46.58,-14,-227,-2032,89,-64,454,2047,-1587,3634,-230
,18,2023-10-20 13:28:46.59,75,-293,-2027,70,-34,452,2047,-1154,3201,-446
,19,2023-10-20 13:28:46.60,39,-382,-1962,136,9,484,1160,-746,1906,-207
,20,2023-10-20 13:28:46.61,-36,-270,-2031,236,15,476,-1028,-740,-288,884
,21,2023-10-20 13:28:46.62,-31,-201,-2164,259,-52,450,-746,-735,-11,740
,22,2023-10-20 13:28:46.63,-12,-213,-2199,225,-130,472,-81,-886,805,483
,23,2023-10-20 13:28:46.64,-9,-230,-2168,169,-153,480,228,-852,1080,312
,24,2023-10-20 13:28:46.65,6,-265,-2149,118,-131,473,-163,-933,770,548
,25,2023-10-20 13:28:46.66,-17,-345,-2105,111,-117,459,-410,-868,458,639
,26,2023-10-20 13:28:46.67,-27,-347,-2060,168,-155,449,-634,-951,317,792
,27,2023-10-20 13:28:46.68,-6,-357,-2010,240,-179,431,-591,-898,307,744
,28,2023-10-20 13:28:46.69,-29,-312,-2005,284,-186,430,-662,-1001,339,831
,29,2023-10-20 13:28:46.70,-53,-322,-2039,318,-203,421,-592,-941,349,766
,30,2023-10-20 13:28:46.71,-68,-293,-2024,329,-207,403,-645,-1023,378,834
,31,2023-10-20 13:28:46.72,-85,-270,-2018,319,-216,387,-572,-950,378,761
,32,2023-10-20 13:28:46.73,-93,-229,-2021,292,-220,374,-589,-1045,456,817
,33,2023-10-20 13:28:46.74,-102,-254,-2007,263,-206,349,-507,-979,472,743
,34,2023-10-20 13:28:46.75,-111,-329,-2023,242,-206,333,-447,-1079,632,763
,35,2023-10-20 13:28:46.76,-126,-287,-2025,224,-208,317,-346,-1005,659,675
,36,2023-10-20 13:28:46.77,-129,-293,-2035,225,-222,304,-297,-1086,789,691
,37,2023-10-20 13:28:46.78,-101,-328,-2006,211,-236,298,-251,-1007,756,629
,38,2023-10-20 13:28:46.79,-94,-350,-1998,191,-225,287,-214,-1118,904,666
,39,2023-10-20 13:28:46.80,-86,-301,-2036,184,-193,267,-187,-1045,858,616
,40,2023-10-20 13:28:46.81,-84,-314,-2049,199,-182,256,-94,-1151,1057,622
,41,2023-10-20 13:28:46.82,-88,-380,-2041,220,-172,229,-62,-1061,999,561
,42,2023-10-20 13:28:46.83,-73,-335,-2003,231,-139,198,40,-1160,1200,560
,43,2023-10-20 13:28:46.84,-67,-286,-1978,227,-88,163,33,-1064,1097,515
,44,2023-10-20 13:28:46.85,-57,-326,-1975,244,-63,129,156,-1162,1318,503
,45,2023-10-20 13:28:46.86,-90,-350,-1988,257,-48,102,130,-1059,1189,464
,46,2023-10-20 13:28:46.87,-89,-346,-1995,268,-43,84,252,-1162,1414,455
,47,2023-10-20 13:28:46.88,-89,-368,-1982,290,-41,80,200,-1060,1260,430
,48,2023-10-20 13:28:46.89,-111,-392,-1995,321,-60,75,337,-1166,1503,414
,49,2023-10-20 13:28:46.90,-81,-359,-1988,352,-93,74,272,-1059,1331,393
,50,2023-10-20 13:28:46.91,-99,-404,-2016,379,-113,70,431,-1160,1591,364
,51,2023-10-20 13:28:46.92,-88,-389,-2040,408,-133,74,321,-1053,1374,366
,52,2023-10-20 13:28:46.93,-76,-379,-2025,437,-140,68,462,-1140,1602,339
,53,2023-10-20 13:28:46.94,-107,-398,-2031,449,-131,59,340,-1034,1374,347
,54,2023-10-20 13:28:46.95,-119,-358,-2002,447,-146,58,520,-1133,1653,306
,55,2023-10-20 13:28:46.96,-125,-353,-2015,464,-161,52,386,-1038,1424,326
,56,2023-10-20 13:28:46.97,-135,-383,-2057,473,-163,41,541,-1167,1708,313
,57,2023-10-20 13:28:46.98,-127,-423,-2043,490,-184,24,382,-1065,1447,341
,58,2023-10-20 13:28:46.99,-148,-447,-2018,471,-157,9,543,-1159,1702,308
,59,2023-10-20 13:28:47.00,-157,-458,-2015,493,-160,-5,394,-1040,1434,323
,60,2023-10-20 13:28:47.01,-136,-421,-1987,511,-147,-32,577,-1148,1725,285
,61,2023-10-20 13:28:47.02,-163,-512,-1994,525,-119,-60,411,-1045,1456,317
