// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-20 13:09:46.45,51,-460,-2034,16,-50,43,1100,-1039,2139,-30
,2,2023-10-20 13:09:46.46,53,-456,-2010,13,-43,46,911,-923,1834,6
,3,2023-10-20 13:09:46.47,46,-456,-1999,15,-50,40,1106,-1034,2140,-36
,4,2023-10-20 13:09:46.48,45,-438,-2011,16,-40,34,912,-926,1838,7
,5,2023-10-20 13:09:46.49,49,-432,-1987,10,-16,26,1090,-1032,2122,-29
,6,2023-10-20 13:09:46.50,54,-406,-1971,-9,17,14,903,-919,1822,8
,7,2023-10-20 13:09:46.51,63,-399,-1982,-30,51,-2,1080,-1019,2099,-30
,8,2023-10-20 13:09:46.52,50,-389,-1997,-48,70,-17,904,-911,1815,3
,9,2023-10-20 13:09:46.53,53,-391,-2012,-57,72,-30,1064,-1014,2078,-25
,10,2023-10-20 13:09:46.54,65,-393,-2010,-58,62,-44,903,-914,1817,5
,11,2023-10-20 13:09:46.55,79,-382,-2019,-60,50,-53,1073,-1022,2095,-25
,12,2023-10-20 13:09:46.56,87,-376,-2012,-61,36,-65,910,-920,1830,5
,13,2023-10-20 13:09:46.57,101,-379,-1997,-59,30,-74,1066,-1013,2079,-26
,14,2023-10-20 13:09:46.58,123,-383,-1994,-53,26,-84,906,-907,1813,0
,15,2023-10-20 13:09:46.59,117,-387,-1996,-36,19,-92,1052,-996,2048,-28
,16,2023-10-20 13:09:46.60,132,-372,-2022,-17,11,-101,919,-911,1830,-4
,17,2023-10-20 13:09:46.61,125,-382,-2037,-2,-5,-107,1077,-1017,2094,-30
,18,2023-10-20 13:09:46.62,111,-396,-2049,10,-19,-111,926,-926,1852,0
,19,2023-10-20 13:09:46.63,118,-391,-2050,35,-33,-116,1048,-1007,2055,-20
,20,2023-10-20 13:09:46.64,109,-399,-2041,50,-50,-116,927,-913,1840,-7
,21,2023-10-20 13:09:46.65,99,-417,-2054,60,-61,-113,1056,-993,2049,-31
,22,2023-10-20 13:09:46.66,97,-418,-2046,65,-67,-108,876,-877,1753,0
,23,2023-10-20 13:09:46.67,107,-417,-2041,71,-69,-107,992,-929,1921,-31
,24,2023-10-20 13:09:46.68,99,-405,-2055,61,-35,-105,936,-879,1815,-28
,25,2023-10-20 13:09:46.69,73,-423,-2035,25,7,-105,1093,-991,2084,-51
,26,2023-10-20 13:09:46.70,88,-439,-2033,15,25,-106,939,-938,1877,0
,27,2023-10-20 13:09:46.71,60,-451,-2037,24,4,-104,1018,-1000,2018,-9
,28,2023-10-20 13:09:46.72,52,-468,-2024,27,-21,-98,872,-886,1758,7
,29,2023-10-20 13:09:46.73,74,-458,-2010,21,-26,-91,957,-933,1890,-12
,30,2023-10-20 13:09:46.74,65,-451,-2000,2,-16,-82,965,-904,1869,-30
,31,2023-10-20 13:09:46.75,68,-466,-2003,-17,-4,-79,1090,-1009,2099,-40
,32,2023-10-20 13:09:46.76,67,-463,-1997,-25,18,-70,987,-930,1917,-28
,33,2023-10-20 13:09:46.77,69,-451,-1998,-24,14,-71,1034,-967,2001,-33
,34,2023-10-20 13:09:46.78,48,-435,-2003,-19,7,-69,944,-914,1858,-15
,35,2023-10-20 13:09:46.79,41,-414,-1980,-14,-3,-74,1012,-985,1997,-13
,36,2023-10-20 13:09:46.80,54,-397,-1996,-12,-8,-83,982,-950,1932,-16
,37,2023-10-20 13:09:46.81,63,-390,-2003,-28,3,-92,1040,-1006,2046,-17
,38,2023-10-20 13:09:46.82,75,-392,-1999,-49,10,-91,967,-941,1908,-13
,39,2023-10-20 13:09:46.83,75,-399,-2010,-62,26,-90,1006,-976,1982,-15
,40,2023-10-20 13:09:46.84,78,-414,-2026,-87,42,-88,946,-900,1846,-23
,41,2023-10-20 13:09:46.85,89,-388,-2036,-92,43,-94,992,-936,1928,-28
,42,2023-10-20 13:09:46.86,113,-393,-2010,-105,42,-91,935,-894,1829,-20
,43,2023-10-20 13:09:46.87,113,-414,-1991,-101,62,-88,965,-944,1909,-10
,44,2023-10-20 13:09:46.88,107,-409,-1999,-99,90,-87,938,-914,1852,-12
,45,2023-10-20 13:09:46.89,106,-374,-2035,-83,95,-98,976,-957,1933,-9
,46,2023-10-20 13:09:46.90,95,-339,-2090,-76,72,-102,937,-888,1825,-24
,47,2023-10-20 13:09:46.91,111,-338,-2058,-65,40,-112,958,-909,1867,-24
,48,2023-10-20 13:09:46.92,125,-346,-2030,-65,30,-121,1039,-889,1928,-75
,49,2023-10-20 13:09:46.93,107,-374,-2022,-56,30,-128,1060,-937,1997,-61
,50,2023-10-20 13:09:46.94,117,-374,-2031,-47,23,-132,952,-875,1827,-38
,51,2023-10-20 13:09:46.95,135,-382,-2022,-30,19,-128,918,-886,1804,-16
,52,2023-10-20 13:09:46.96,115,-371,-2024,-20,25,-130,1050,-962,2012,-44
,53,2023-10-20 13:09:46.97,125,-362,-2012,-18,32,-132,1069,-1038,2107,-15
