// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-27 10:39:33.23,-30,10,-2065,114,27,50,40,-74,114,17
,2,2023-10-27 10:39:33.24,-48,21,-2064,113,26,46,6,-72,78,33
,3,2023-10-27 10:39:33.25,-40,7,-2068,105,21,46,80,-65,145,-7
,4,2023-10-27 10:39:33.26,-34,13,-2063,102,13,47,10,-64,74,27
,5,2023-10-27 10:39:33.27,-46,14,-2068,93,9,43,88,-65,153,-11
,6,2023-10-27 10:39:33.28,-38,-2,-2066,81,5,39,40,-56,96,8
,7,2023-10-27 10:39:33.29,-35,-3,-2075,79,1,50,120,-54,174,-33
,8,2023-10-27 10:39:33.30,-38,-2,-2073,82,-6,49,54,-60,114,3
,9,2023-10-27 10:39:33.31,-48,-5,-2079,81,-18,52,120,-55,175,-32
,10,2023-10-27 10:39:33.32,-36,1,-2082,75,-26,58,47,-52,99,2
,11,2023-10-27 10:39:33.33,-39,-11,-2076,70,-32,60,116,-46,162,-35
,12,2023-10-27 10:39:33.34,-50,-22,-2072,68,-35,61,36,-58,94,11
,13,2023-10-27 10:39:33.35,-35,0,-2067,67,-43,67,97,-49,146,-24
,14,2023-10-27 10:39:33.36,-48,-14,-2054,60,-42,66,-10,-68,58,39
,15,2023-10-27 10:39:33.37,-43,-19,-2037,62,-43,67,73,-46,119,-13
,16,2023-10-27 10:39:33.38,-47,-22,-2030,67,-35,66,-22,-59,37,40
,17,2023-10-27 10:39:33.39,-42,-25,-2031,76,-28,69,73,-37,110,-18
,18,2023-10-27 10:39:33.40,-45,-20,-2028,81,-23,64,-24,-54,30,39
,19,2023-10-27 10:39:33.41,-28,-34,-2029,81,-10,61,85,-40,125,-22
,20,2023-10-27 10:39:33.42,-52,-41,-2034,81,-5,63,-8,-73,65,40
,21,2023-10-27 10:39:33.43,-40,-35,-2036,87,4,58,97,-48,145,-24
,22,2023-10-27 10:39:33.44,-35,-39,-2051,87,11,51,-14,-78,64,46
,23,2023-10-27 10:39:33.45,-28,-27,-2045,96,11,52,85,-38,123,-23
,24,2023-10-27 10:39:33.46,-33,-42,-2054,97,14,48,-16,-60,44,38
,25,2023-10-27 10:39:33.47,-40,-26,-2061,88,17,45,91,-20,111,-35
,26,2023-10-27 10:39:33.48,-51,-28,-2060,84,19,45,-24,-59,35,41
,27,2023-10-27 10:39:33.49,-52,-47,-2067,66,22,44,77,-26,103,-25
,28,2023-10-27 10:39:33.50,-64,-41,-2072,59,15,47,-46,-68,22,57
,29,2023-10-27 10:39:33.51,-43,-32,-2063,59,5,48,88,-29,117,-29
,30,2023-10-27 10:39:33.52,-62,-35,-2061,53,3,47,-1,-56,55,28
,31,2023-10-27 10:39:33.53,-48,-30,-2061,39,2,46,116,-10,126,-53
,32,2023-10-27 10:39:33.54,-53,-27,-2058,27,2,48,-16,-70,54,43
,33,2023-10-27 10:39:33.55,-53,-16,-2053,15,1,44,84,-24,108,-30
,34,2023-10-27 10:39:33.56,-55,-12,-2040,4,3,36,-45,-69,24,57
,35,2023-10-27 10:39:33.57,-60,-7,-2044,-8,6,31,79,-13,92,-33
,36,2023-10-27 10:39:33.58,-55,-13,-2035,-20,9,30,-40,-66,26,53
,37,2023-10-27 10:39:33.59,-70,-13,-2052,-30,14,27,92,-29,121,-31
,38,2023-10-27 10:39:33.60,-73,-9,-2052,-42,15,26,-30,-78,48,54
,39,2023-10-27 10:39:33.61,-44,-11,-2053,-47,14,22,86,-18,104,-34
,40,2023-10-27 10:39:33.62,-61,-9,-2059,-51,18,22,-41,-62,21,51
,41,2023-10-27 10:39:33.63,-39,-10,-2054,-53,20,20,64,-14,78,-25
,42,2023-10-27 10:39:33.64,-47,-9,-2060,-52,19,17,-70,-84,14,77
,43,2023-10-27 10:39:33.65,-46,-1,-2048,-47,20,16,47,-26,73,-10
,44,2023-10-27 10:39:33.66,-44,-1,-2061,-46,25,11,-93,-86,-7,89
,45,2023-10-27 10:39:33.67,-34,7,-2075,-42,22,13,18,-22,40,2
,46,2023-10-27 10:39:33.68,-35,-2,-2082,-43,29,9,-117,-89,-28,103
,47,2023-10-27 10:39:33.69,-35,3,-2069,-32,26,16,36,-29,65,-3
,48,2023-10-27 10:39:33.70,-37,-9,-2067,-19,22,17,-78,-94,16,86
,49,2023-10-27 10:39:33.71,-31,-17,-2067,-9,22,24,52,-29,81,-11
,50,2023-10-27 10:39:33.72,-35,-13,-2057,3,20,24,-79,-93,14,86
,51,2023-10-27 10:39:33.73,-29,-15,-2047,15,15,33,22,-27,49,2
,52,2023-10-27 10:39:33.74,-30,-25,-2063,23,12,40,-114,-100,-14,107
,53,2023-10-27 10:39:33.75,-35,-25,-2080,32,3,48,14,-22,36,4
,54,2023-10-27 10:39:33.76,-38,-11,-2079,34,4,55,-106,-95,-11,100
,55,2023-10-27 10:39:33.77,-30,-13,-2067,37,8,54,-14,-18,4,16
,56,2023-10-27 10:39:33.78,-24,-19,-2065,42,7,58,-155,-93,-62,124
,57,2023-10-27 10:39:33.79,-36,-13,-2065,41,13,64,-15,-25,10,20
,58,2023-10-27 10:39:33.80,-35,-21,-2063,45,16,62,-120,-105,-15,112
,59,2023-10-27 10:39:33.81,-32,-31,-2060,51,7,68,46,-25,71,-10
,60,2023-10-27 10:39:33.82,-37,-39,-2047,50,4,72,-62,-98,36,80
,61,2023-10-27 10:39:33.83,-45,-35,-2061,52,6,80,85,-6,91,-39
,62,2023-10-27 10:39:33.84,-45,-31,-2051,50,1,83,-36,-77,41,56
,63,2023-10-27 10:39:33.85,-38,-30,-2044,47,3,86,83,9,74,-46
,64,2023-10-27 10:39:33.86,-42,-21,-2048,42,-2,87,-58,-85,27,71
,65,2023-10-27 10:39:33.87,-39,-22,-2055,30,0,87,60,-4,64,-28
,66,2023-10-27 10:39:33.88,-42,-16,-2044,19,0,86,-69,-92,23,80
,67,2023-10-27 10:39:33.89,-52,-23,-2059,13,4,84,94,-7,101,-43
,68,2023-10-27 10:39:33.90,-50,-29,-2071,10,-2,87,-26,-96,70,61
,69,2023-10-27 10:39:33.91,-46,-19,-2060,5,-9,88,116,-15,131,-50
,70,2023-10-27 10:39:33.92,-57,-18,-2046,-5,-8,86,-27,-104,77,65
,71,2023-10-27 10:39:33.93,-63,-9,-2056,-13,2,83,64,-30,94,-17
,72,2023-10-27 10:39:33.94,-57,-14,-2054,-17,4,79,-74,-110,36,92
,73,2023-10-27 10:39:33.95,-55,-10,-2054,-17,14,78,11,-10,21,0
,74,2023-10-27 10:39:33.96,-56,-20,-2063,-19,11,80,-106,-99,-7,102
,75,2023-10-27 10:39:33.97,-44,-6,-2063,-17,9,81,11,-12,23,0
,76,2023-10-27 10:39:33.98,-49,12,-2064,-11,9,81,-102,-115,13,108
,77,2023-10-27 10:39:33.99,-43,-3,-2060,-10,3,85,-39,-19,-20,29
,78,2023-10-27 10:39:34.00,-42,-9,-2065,-12,3,84,-162,-122,-40,142
,79,2023-10-27 10:39:34.01,-41,2,-2059,-9,2,88,-46,-19,-27,32
,80,2023-10-27 10:39:34.02,-37,-8,-2060,-1,4,89,-132,-115,-17,123
,81,2023-10-27 10:39:34.03,-41,-9,-2048,3,6,88,-15,-20,5,17
,82,2023-10-27 10:39:34.04,-39,-5,-2041,11,13,92,-110,-113,3,111
,83,2023-10-27 10:39:34.05,-39,-13,-2067,19,13,93,5,-15,20,5
,84,2023-10-27 10:39:34.06,-38,-1,-2072,24,13,97,-91,-111,20,101
,85,2023-10-27 10:39:34.07,-35,-17,-2084,22,16,103,-32,-19,-13,25
,86,2023-10-27 10:39:34.08,-47,-18,-2084,30,15,107,-134,-121,-13,127
,87,2023-10-27 10:39:34.09,-61,-10,-2066,36,10,107,-35,-12,-23,23
,88,2023-10-27 10:39:34.10,-53,-22,-2059,30,11,112,-109,-107,-2,108
,89,2023-10-27 10:39:34.11,-46,-14,-2058,33,10,115,-7,-2,-5,4
,90,2023-10-27 10:39:34.12,-52,-21,-2057,31,10,117,-91,-104,13,97
,91,2023-10-27 10:39:34.13,-58,-20,-2062,34,10,119,11,-12,23,0
,92,2023-10-27 10:39:34.14,-54,-23,-2043,35,11,123,-82,-113,31,97
,93,2023-10-27 10:39:34.15,-56,-26,-2068,35,10,124,-28,-31,3,29
,94,2023-10-27 10:39:34.16,-62,-20,-2067,36,8,123,-114,-131,17,122
,95,2023-10-27 10:39:34.17,-67,-35,-2069,34,6,124,19,-32,51,6
,96,2023-10-27 10:39:34.18,-67,-12,-2054,25,3,122,-43,-118,75,80
,97,2023-10-27 10:39:34.19,-49,-22,-2046,21,4,119,15,-8,23,-3
,98,2023-10-27 10:39:34.20,-63,-17,-2046,19,7,115,-81,-109,28,95
,99,2023-10-27 10:39:34.21,-58,-1,-2062,16,6,116,-4,-26,22,15
,100,2023-10-27 10:39:34.22,-58,-14,-2046,18,-2,110,-78,-128,50,103
,101,2023-10-27 10:39:34.23,-57,-20,-2054,20,-3,101,9,-20,29,5
,102,2023-10-27 10:39:34.24,-69,-12,-2038,19,-1,99,-59,-112,53,85
,103,2023-10-27 10:39:34.25,-57,0,-2049,14,2,95,39,-28,67,-5
,104,2023-10-27 10:39:34.26,-55,-2,-2051,9,2,91,-32,-120,88,76
,105,2023-10-27 10:39:34.27,-52,-1,-2049,3,4,81,38,-23,61,-7
,106,2023-10-27 10:39:34.28,-65,18,-2054,-9,4,80,-42,-108,66,75
,107,2023-10-27 10:39:34.29,-55,4,-2058,-14,1,72,-9,-18,9,13
,108,2023-10-27 10:39:34.30,-67,30,-2062,-19,5,63,-71,-113,42,92
,109,2023-10-27 10:39:34.31,-68,30,-2054,-24,3,55,14,-14,28,0
,110,2023-10-27 10:39:34.32,-64,22,-2063,-34,9,48,-41,-99,58,70
,111,2023-10-27 10:39:34.33,-64,40,-2062,-41,16,40,-40,-9,-31,24
,112,2023-10-27 10:39:34.34,-51,16,-2063,-44,18,35,-99,-105,6,102
,113,2023-10-27 10:39:34.35,-45,13,-2065,-45,22,34,-50,-22,-28,36
,114,2023-10-27 10:39:34.36,-49,11,-2071,-39,19,35,-61,-106,45,83
