// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-27 12:02:31.66,28,-240,-2044,8,3,15,-241,-1113,872,677
,2,2023-10-27 12:02:31.67,37,-241,-2045,6,6,18,-168,-1005,837,586
,3,2023-10-27 12:02:31.68,30,-242,-2042,6,1,19,-240,-1120,880,680
,4,2023-10-27 12:02:31.69,35,-238,-2041,4,6,19,-162,-1001,839,581
,5,2023-10-27 12:02:31.70,17,-244,-2047,5,4,19,-226,-1101,875,663
,6,2023-10-27 12:02:31.71,28,-247,-2044,6,1,20,-155,-985,830,570
,7,2023-10-27 12:02:31.72,29,-237,-2048,6,1,22,-230,-1105,875,667
,8,2023-10-27 12:02:31.73,26,-236,-2041,4,1,17,-160,-994,834,577
,9,2023-10-27 12:02:31.74,27,-234,-2045,0,2,16,-235,-1108,873,671
,10,2023-10-27 12:02:31.75,36,-234,-2055,0,2,9,-168,-994,826,581
,11,2023-10-27 12:02:31.76,32,-236,-2050,-2,-2,8,-244,-1111,867,677
,12,2023-10-27 12:02:31.77,29,-239,-2044,-1,-1,8,-175,-995,820,585
,13,2023-10-27 12:02:31.78,33,-235,-2047,0,-5,8,-257,-1111,854,684
,14,2023-10-27 12:02:31.79,26,-240,-2043,0,-5,8,-190,-994,804,592
,15,2023-10-27 12:02:31.80,25,-233,-2041,2,-5,8,-264,-1113,849,688
,16,2023-10-27 12:02:31.81,16,-235,-2033,1,-1,7,-190,-996,806,593
,17,2023-10-27 12:02:31.82,29,-241,-2040,3,-1,10,-258,-1114,856,686
,18,2023-10-27 12:02:31.83,28,-237,-2039,3,0,9,-183,-996,813,589
,19,2023-10-27 12:02:31.84,30,-240,-2039,-1,6,9,-252,-1119,867,685
,20,2023-10-27 12:02:31.85,23,-238,-2046,0,8,14,-179,-998,819,588
,21,2023-10-27 12:02:31.86,29,-241,-2045,2,4,12,-243,-1111,868,677
,22,2023-10-27 12:02:31.87,29,-238,-2051,2,8,14,-175,-989,814,582
,23,2023-10-27 12:02:31.88,46,-237,-2049,4,2,12,-240,-1109,869,674
,24,2023-10-27 12:02:31.89,31,-238,-2038,8,3,12,-176,-993,817,584
,25,2023-10-27 12:02:31.90,36,-243,-2044,10,6,12,-240,-1117,877,678
,26,2023-10-27 12:02:31.91,37,-242,-2042,12,10,13,-176,-998,822,587
,27,2023-10-27 12:02:31.92,29,-236,-2046,11,15,14,-242,-1115,873,678
,28,2023-10-27 12:02:31.93,33,-239,-2054,12,15,10,-169,-989,820,579
,29,2023-10-27 12:02:31.94,47,-240,-2048,12,8,6,-238,-1114,876,676
,30,2023-10-27 12:02:31.95,32,-249,-2047,9,5,3,-179,-999,820,589
,31,2023-10-27 12:02:31.96,31,-242,-2047,11,4,5,-241,-1123,882,682
,32,2023-10-27 12:02:31.97,30,-247,-2047,9,-2,6,-184,-1004,820,594
,33,2023-10-27 12:02:31.98,41,-239,-2046,6,2,7,-251,-1121,870,686
,34,2023-10-27 12:02:31.99,13,-238,-2039,5,1,7,-197,-1006,809,601
,35,2023-10-27 12:02:32.00,33,-243,-2048,1,0,6,-247,-1118,871,682
,36,2023-10-27 12:02:32.01,37,-244,-2048,-2,-2,9,-186,-1001,815,593
,37,2023-10-27 12:02:32.02,37,-247,-2044,3,-7,13,-242,-1115,873,678
,38,2023-10-27 12:02:32.03,26,-242,-2049,3,-3,15,-193,-1003,810,598
,39,2023-10-27 12:02:32.04,27,-237,-2050,0,-2,17,-253,-1120,867,686
,40,2023-10-27 12:02:32.05,20,-244,-2046,-4,-7,17,-198,-1008,810,603
,41,2023-10-27 12:02:32.06,29,-238,-2047,-4,-13,20,-247,-1122,875,684
,42,2023-10-27 12:02:32.07,21,-240,-2047,-4,-10,26,-186,-1009,823,597
,43,2023-10-27 12:02:32.08,28,-228,-2040,-4,-7,27,-239,-1118,879,678
,44,2023-10-27 12:02:32.09,24,-240,-2039,-2,-7,27,-194,-1009,815,601
,45,2023-10-27 12:02:32.10,22,-231,-2041,-1,-4,28,-255,-1122,867,688
,46,2023-10-27 12:02:32.11,25,-228,-2039,1,-11,24,-202,-1013,811,607
,47,2023-10-27 12:02:32.12,31,-235,-2043,4,-11,23,-249,-1115,866,682
,48,2023-10-27 12:02:32.13,30,-234,-2042,9,-7,24,-201,-1009,808,605
,49,2023-10-27 12:02:32.14,24,-231,-2040,12,-5,25,-246,-1113,867,679
,50,2023-10-27 12:02:32.15,13,-234,-2034,15,-7,21,-205,-1013,808,609
,51,2023-10-27 12:02:32.16,33,-235,-2040,18,-6,23,-257,-1122,865,689
,52,2023-10-27 12:02:32.17,25,-234,-2048,18,-5,20,-208,-1019,811,613
,53,2023-10-27 12:02:32.18,14,-231,-2046,20,0,17,-245,-1118,873,681
,54,2023-10-27 12:02:32.19,14,-235,-2045,20,0,16,-192,-1012,820,602
,55,2023-10-27 12:02:32.20,12,-234,-2045,19,-2,16,-234,-1101,867,667
,56,2023-10-27 12:02:32.21,19,-235,-2045,21,2,14,-199,-1008,809,603
,57,2023-10-27 12:02:32.22,36,-239,-2045,20,-1,13,-252,-1110,858,681
,58,2023-10-27 12:02:32.23,28,-238,-2047,20,-1,14,-216,-1020,804,618
,59,2023-10-27 12:02:32.24,22,-239,-2044,20,-3,13,-266,-1120,854,693
,60,2023-10-27 12:02:32.25,18,-248,-2050,17,-2,12,-226,-1026,800,626
,61,2023-10-27 12:02:32.26,35,-249,-2040,16,-6,12,-277,-1115,838,696
,62,2023-10-27 12:02:32.27,25,-243,-2048,13,0,12,-249,-1019,770,634
,63,2023-10-27 12:02:32.28,20,-245,-2041,14,-4,12,-308,-1103,795,705
,64,2023-10-27 12:02:32.29,22,-242,-2042,11,-6,9,-276,-1022,746,649
,65,2023-10-27 12:02:32.30,26,-237,-2038,12,3,14,-316,-1118,802,717
,66,2023-10-27 12:02:32.31,20,-237,-2047,12,3,17,-261,-1030,769,645
,67,2023-10-27 12:02:32.32,24,-244,-2045,11,4,16,-276,-1112,836,694
,68,2023-10-27 12:02:32.33,21,-241,-2040,9,3,14,-223,-1021,798,622
,69,2023-10-27 12:02:32.34,27,-237,-2047,9,2,17,-234,-1090,856,662
,70,2023-10-27 12:02:32.35,18,-238,-2042,7,3,17,-200,-1012,812,606
,71,2023-10-27 12:02:32.36,24,-242,-2040,7,1,17,-215,-1096,881,655
,72,2023-10-27 12:02:32.37,20,-244,-2047,4,2,19,-184,-1020,836,602
,73,2023-10-27 12:02:32.38,20,-243,-2046,2,-1,16,-200,-1095,895,647
,74,2023-10-27 12:02:32.39,10,-241,-2039,4,0,17,-180,-1018,838,599
,75,2023-10-27 12:02:32.40,22,-239,-2044,3,-3,17,-204,-1094,890,649
,76,2023-10-27 12:02:32.41,28,-240,-2045,5,-1,15,-190,-1026,836,608
,77,2023-10-27 12:02:32.42,28,-235,-2033,8,-1,16,-208,-1097,889,652
,78,2023-10-27 12:02:32.43,20,-246,-2046,7,0,17,-187,-1023,836,605
,79,2023-10-27 12:02:32.44,13,-237,-2042,9,2,17,-196,-1080,884,638
,80,2023-10-27 12:02:32.45,18,-238,-2049,9,1,16,-190,-1021,831,605
,81,2023-10-27 12:02:32.46,25,-239,-2048,10,1,19,-205,-1090,885,647
,82,2023-10-27 12:02:32.47,19,-242,-2046,9,-1,18,-194,-1031,837,612
,83,2023-10-27 12:02:32.48,15,-248,-2034,11,2,20,-197,-1081,884,639
,84,2023-10-27 12:02:32.49,29,-238,-2033,12,3,21,-194,-1027,833,610
,85,2023-10-27 12:02:32.50,23,-235,-2047,11,7,20,-205,-1080,875,642
,86,2023-10-27 12:02:32.51,27,-241,-2055,13,4,19,-209,-1040,831,624
,87,2023-10-27 12:02:32.52,22,-237,-2047,16,2,22,-212,-1095,883,653
,88,2023-10-27 12:02:32.53,17,-236,-2043,15,1,21,-198,-1042,844,620
,89,2023-10-27 12:02:32.54,25,-238,-2043,13,-1,20,-198,-1084,886,641
,90,2023-10-27 12:02:32.55,23,-233,-2048,10,1,17,-198,-1042,844,620
,91,2023-10-27 12:02:32.56,15,-244,-2053,11,3,18,-210,-1081,871,645
,92,2023-10-27 12:02:32.57,21,-234,-2056,7,2,21,-215,-1043,828,629
,93,2023-10-27 12:02:32.58,21,-235,-2053,8,-2,20,-216,-1079,863,647
,94,2023-10-27 12:02:32.59,12,-233,-2044,8,-5,21,-213,-1042,829,627
,95,2023-10-27 12:02:32.60,19,-237,-2041,8,-2,23,-208,-1074,866,641
,96,2023-10-27 12:02:32.61,27,-231,-2038,7,-2,22,-218,-1044,826,631
,97,2023-10-27 12:02:32.62,16,-230,-2043,8,-1,23,-218,-1075,857,646
,98,2023-10-27 12:02:32.63,21,-238,-2033,7,0,21,-217,-1040,823,628
,99,2023-10-27 12:02:32.64,16,-236,-2037,7,4,22,-203,-1061,858,632
,100,2023-10-27 12:02:32.65,14,-236,-2044,7,2,20,-219,-1040,821,629
,101,2023-10-27 12:02:32.66,27,-237,-2046,11,6,22,-212,-1067,855,639
,102,2023-10-27 12:02:32.67,14,-231,-2040,11,2,22,-224,-1048,824,636
,103,2023-10-27 12:02:32.68,21,-252,-2049,15,4,21,-210,-1067,857,638
,104,2023-10-27 12:02:32.69,14,-248,-2045,18,5,22,-226,-1051,825,638
,105,2023-10-27 12:02:32.70,22,-238,-2043,22,11,24,-211,-1064,853,637
,106,2023-10-27 12:02:32.71,22,-244,-2050,21,9,27,-230,-1052,822,641
,107,2023-10-27 12:02:32.72,22,-252,-2041,25,13,26,-214,-1064,850,639
,108,2023-10-27 12:02:32.73,24,-243,-2044,25,17,25,-236,-1057,821,646
,109,2023-10-27 12:02:32.74,26,-245,-2047,21,22,24,-217,-1061,844,639
,110,2023-10-27 12:02:32.75,30,-244,-2046,18,25,20,-233,-1049,816,641
,111,2023-10-27 12:02:32.76,15,-257,-2044,15,26,20,-207,-1050,843,628
,112,2023-10-27 12:02:32.77,17,-252,-2047,13,25,20,-234,-1053,819,643
,113,2023-10-27 12:02:32.78,25,-249,-2054,8,21,16,-209,-1056,847,632
,114,2023-10-27 12:02:32.79,24,-251,-2034,4,21,13,-242,-1065,823,653
,115,2023-10-27 12:02:32.80,33,-253,-2034,5,19,9,-218,-1060,842,639
,116,2023-10-27 12:02:32.81,34,-250,-2052,0,27,6,-251,-1069,818,660
,117,2023-10-27 12:02:32.82,25,-250,-2068,0,25,3,-215,-1057,842,636
,118,2023-10-27 12:02:32.83,26,-249,-2088,4,17,-1,-239,-1062,823,650
,119,2023-10-27 12:02:32.84,43,-245,-2083,8,7,0,-204,-1045,841,624
,120,2023-10-27 12:02:32.85,33,-248,-2065,21,6,-1,-237,-1060,823,648
,121,2023-10-27 12:02:32.86,29,-263,-2050,36,22,4,-202,-1043,841,622
,122,2023-10-27 12:02:32.87,14,-259,-2044,56,35,8,-233,-1064,831,648
,123,2023-10-27 12:02:32.88,31,-260,-2029,80,57,13,-190,-1044,854,617
,124,2023-10-27 12:02:32.89,29,-278,-2020,109,75,12,-230,-1070,840,650
,125,2023-10-27 12:02:32.90,30,-280,-2034,138,91,14,-191,-1049,858,620
,126,2023-10-27 12:02:32.91,42,-287,-2027,164,97,18,-243,-1085,842,664
,127,2023-10-27 12:02:32.92,38,-282,-2012,184,99,24,-202,-1056,854,629
,128,2023-10-27 12:02:32.93,53,-284,-2009,196,95,22,-238,-1082,844,660
,129,2023-10-27 12:02:32.94,66,-283,-2001,198,106,20,-188,-1042,854,615
,130,2023-10-27 12:02:32.95,53,-285,-1996,193,118,18,-243,-1080,837,661
,131,2023-10-27 12:02:32.96,42,-294,-1997,184,126,16,-203,-1045,842,624
,132,2023-10-27 12:02:32.97,39,-300,-2007,183,116,15,-258,-1086,828,672
,133,2023-10-27 12:02:32.98,47,-306,-2004,171,112,16,-202,-1044,842,623
,134,2023-10-27 12:02:32.99,45,-294,-2023,150,121,15,-240,-1079,839,659
,135,2023-10-27 12:02:33.00,60,-277,-2047,120,113,12,-184,-1029,845,606
,136,2023-10-27 12:02:33.01,50,-276,-2061,82,107,11,-241,-1084,843,662
,137,2023-10-27 12:02:33.02,52,-275,-2062,53,97,5,-187,-1037,850,612
,138,2023-10-27 12:02:33.03,48,-266,-2060,21,83,1,-235,-1086,851,660
,139,2023-10-27 12:02:33.04,57,-267,-2060,0,58,-4,-174,-1029,855,601
,140,2023-10-27 12:02:33.05,47,-248,-2072,-16,39,-7,-227,-1077,850,652
,141,2023-10-27 12:02:33.06,30,-224,-2087,-33,23,-14,-171,-1019,848,595
,142,2023-10-27 12:02:33.07,39,-226,-2076,-58,6,-26,-233,-1086,853,659
,143,2023-10-27 12:02:33.08,45,-214,-2071,-77,-14,-34,-179,-1030,851,604
,144,2023-10-27 12:02:33.09,40,-210,-2071,-91,-19,-44,-246,-1097,851,671
,145,2023-10-27 12:02:33.10,34,-214,-2073,-99,-32,-47,-191,-1033,842,612
,146,2023-10-27 12:02:33.11,33,-206,-2066,-95,-38,-51,-263,-1096,833,679
,147,2023-10-27 12:02:33.12,27,-213,-2061,-97,-45,-50,-216,-1028,812,622
,148,2023-10-27 12:02:33.13,38,-210,-2061,-100,-38,-48,-301,-1104,803,702
,149,2023-10-27 12:02:33.14,29,-235,-2035,-92,-30,-44,-247,-1033,786,640
,150,2023-10-27 12:02:33.15,31,-234,-2019,-69,-19,-41,-305,-1107,802,706
,151,2023-10-27 12:02:33.16,32,-239,-2023,-45,-11,-36,-234,-1032,798,633
,152,2023-10-27 12:02:33.17,36,-255,-2016,-13,-12,-29,-263,-1107,844,685
,153,2023-10-27 12:02:33.18,36,-265,-2019,18,5,-19,-184,-1028,844,606
,154,2023-10-27 12:02:33.19,53,-252,-2003,43,31,-15,-222,-1100,878,661
,155,2023-10-27 12:02:33.20,59,-260,-2008,63,49,-10,-156,-1022,866,589
,156,2023-10-27 12:02:33.21,66,-275,-2007,86,68,0,-223,-1115,892,669
,157,2023-10-27 12:02:33.22,59,-291,-2008,114,90,7,-155,-1035,880,595
,158,2023-10-27 12:02:33.23,71,-307,-2018,141,98,13,-206,-1103,897,654
,159,2023-10-27 12:02:33.24,83,-307,-2038,173,87,29,-132,-1007,875,569
,160,2023-10-27 12:02:33.25,74,-293,-2054,190,91,39,-190,-1089,899,639
,161,2023-10-27 12:02:33.26,61,-311,-2067,196,98,53,-126,-1008,882,567
,162,2023-10-27 12:02:33.27,86,-322,-2050,200,93,63,-197,-1112,915,654
,163,2023-10-27 12:02:33.28,98,-327,-2027,205,100,75,-130,-1021,891,575
,164,2023-10-27 12:02:33.29,98,-318,-2031,213,97,76,-194,-1104,910,649
,165,2023-10-27 12:02:33.30,93,-321,-2049,216,89,78,-124,-1001,877,562
,166,2023-10-27 12:02:33.31,106,-341,-2017,224,91,77,-194,-1096,902,645
,167,2023-10-27 12:02:33.32,97,-333,-1989,240,107,72,-126,-1000,874,563
,168,2023-10-27 12:02:33.33,103,-331,-2011,238,118,62,-189,-1092,903,640
,169,2023-10-27 12:02:33.34,94,-344,-2031,248,120,56,-121,-991,870,556
