// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-27 11:52:42.07,78,-261,-2044,11,1,9,634,137,497,-385
,2,2023-10-27 11:52:42.08,75,-259,-2047,9,0,10,615,124,491,-369
,3,2023-10-27 11:52:42.09,76,-263,-2030,13,1,11,624,132,492,-378
,4,2023-10-27 11:52:42.10,78,-267,-2030,12,8,16,602,116,486,-359
,5,2023-10-27 11:52:42.11,71,-263,-2043,12,7,13,616,124,492,-370
,6,2023-10-27 11:52:42.12,72,-268,-2045,11,10,17,590,109,481,-349
,7,2023-10-27 11:52:42.13,79,-266,-2041,10,5,16,607,120,487,-363
,8,2023-10-27 11:52:42.14,73,-267,-2045,12,8,19,572,100,472,-336
,9,2023-10-27 11:52:42.15,69,-274,-2042,11,10,24,603,118,485,-360
,10,2023-10-27 11:52:42.16,72,-264,-2043,8,6,23,587,111,476,-349
,11,2023-10-27 11:52:42.17,85,-270,-2038,9,1,22,598,121,477,-359
,12,2023-10-27 11:52:42.18,87,-272,-2036,9,1,21,573,102,471,-337
,13,2023-10-27 11:52:42.19,67,-263,-2033,10,3,21,582,109,473,-345
,14,2023-10-27 11:52:42.20,87,-261,-2038,10,1,16,566,99,467,-332
,15,2023-10-27 11:52:42.21,84,-259,-2032,13,5,17,582,116,466,-349
,16,2023-10-27 11:52:42.22,83,-264,-2044,12,11,18,567,107,460,-337
,17,2023-10-27 11:52:42.23,83,-268,-2039,12,3,15,578,119,459,-348
,18,2023-10-27 11:52:42.24,83,-268,-2040,15,9,17,565,106,459,-335
,19,2023-10-27 11:52:42.25,88,-264,-2033,14,7,11,580,114,466,-347
,20,2023-10-27 11:52:42.26,87,-260,-2039,17,14,13,563,108,455,-335
,21,2023-10-27 11:52:42.27,86,-266,-2035,15,15,13,572,115,457,-343
,22,2023-10-27 11:52:42.28,80,-271,-2039,16,16,9,556,107,449,-331
,23,2023-10-27 11:52:42.29,85,-267,-2039,15,13,6,564,114,450,-339
,24,2023-10-27 11:52:42.30,91,-265,-2037,11,5,5,548,107,441,-327
,25,2023-10-27 11:52:42.31,86,-269,-2049,9,1,5,554,112,442,-333
,26,2023-10-27 11:52:42.32,82,-277,-2044,8,-2,2,540,101,439,-320
,27,2023-10-27 11:52:42.33,88,-267,-2044,8,-3,8,546,109,437,-327
,28,2023-10-27 11:52:42.34,87,-269,-2045,7,0,12,529,94,435,-311
,29,2023-10-27 11:52:42.35,82,-264,-2040,6,-5,15,541,101,440,-321
,30,2023-10-27 11:52:42.36,97,-265,-2040,0,-6,10,528,94,434,-311
,31,2023-10-27 11:52:42.37,80,-261,-2045,1,5,20,542,100,442,-321
,32,2023-10-27 11:52:42.38,73,-264,-2039,1,1,21,529,94,435,-311
,33,2023-10-27 11:52:42.39,73,-256,-2044,3,-3,20,535,97,438,-316
