// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-27 10:28:59.35,-78,-24,-2062,-14,-14,13,-145,364,-509,-109
,2,2023-10-27 10:28:59.36,-81,-23,-2052,-10,-16,12,170,33,137,-101
,3,2023-10-27 10:28:59.37,-64,-20,-2052,-10,-18,14,-159,347,-506,-94
,4,2023-10-27 10:28:59.38,-77,-17,-2060,-10,-21,16,165,9,156,-87
,5,2023-10-27 10:28:59.39,-92,-13,-2066,-9,-26,20,-164,333,-497,-84
,6,2023-10-27 10:28:59.40,-89,-17,-2057,-10,-26,22,172,-2,174,-85
,7,2023-10-27 10:28:59.41,-86,-14,-2051,-15,-26,24,-150,334,-484,-92
,8,2023-10-27 10:28:59.42,-77,-9,-2064,-15,-28,24,185,17,168,-101
,9,2023-10-27 10:28:59.43,-74,-9,-2065,-16,-23,27,-153,379,-532,-113
,10,2023-10-27 10:28:59.44,-83,-4,-2060,-18,-21,25,182,26,156,-104
,11,2023-10-27 10:28:59.45,-85,-10,-2059,-18,-22,24,-155,354,-509,-99
,12,2023-10-27 10:28:59.46,-96,0,-2060,-18,-17,26,188,-4,192,-92
,13,2023-10-27 10:28:59.47,-95,4,-2060,-18,-17,25,-157,338,-495,-90
,14,2023-10-27 10:28:59.48,-85,2,-2058,-17,-17,22,185,13,172,-99
,15,2023-10-27 10:28:59.49,-91,6,-2052,-17,-14,20,-170,375,-545,-102
,16,2023-10-27 10:28:59.50,-80,8,-2047,-15,-10,16,170,20,150,-95
,17,2023-10-27 10:28:59.51,-82,5,-2053,-11,-5,13,-191,356,-547,-82
,18,2023-10-27 10:28:59.52,-91,-3,-2054,-5,-4,12,161,14,147,-87
,19,2023-10-27 10:28:59.53,-86,0,-2042,2,0,9,-195,364,-559,-84
,20,2023-10-27 10:28:59.54,-84,-1,-2043,6,3,8,168,2,166,-85
,21,2023-10-27 10:28:59.55,-75,-17,-2048,14,6,9,-178,336,-514,-79
,22,2023-10-27 10:28:59.56,-85,-21,-2055,22,9,8,190,1,189,-95
,23,2023-10-27 10:28:59.57,-79,-25,-2041,33,11,15,-160,368,-528,-104
,24,2023-10-27 10:28:59.58,-68,-34,-2041,40,9,19,189,21,168,-105
,25,2023-10-27 10:28:59.59,-66,-21,-2047,48,11,21,-181,356,-537,-87
,26,2023-10-27 10:28:59.60,-66,-20,-2059,55,10,26,187,5,182,-96
,27,2023-10-27 10:28:59.61,-82,-20,-2063,53,8,30,-151,350,-501,-99
,28,2023-10-27 10:28:59.62,-79,-27,-2074,50,1,34,204,16,188,-110
,29,2023-10-27 10:28:59.63,-81,-28,-2075,42,-5,39,-170,357,-527,-93
,30,2023-10-27 10:28:59.64,-90,-34,-2074,36,-13,42,193,17,176,-105
,31,2023-10-27 10:28:59.65,-97,-36,-2072,33,-21,48,-155,359,-514,-102
,32,2023-10-27 10:28:59.66,-95,-34,-2061,29,-23,52,205,13,192,-109
,33,2023-10-27 10:28:59.67,-92,-28,-2065,25,-25,55,-158,343,-501,-92
,34,2023-10-27 10:28:59.68,-91,-32,-2069,22,-26,55,190,5,185,-97
,35,2023-10-27 10:28:59.69,-93,-23,-2047,22,-23,54,-170,338,-508,-84
,36,2023-10-27 10:28:59.70,-97,-22,-2049,23,-16,55,192,14,178,-103
,37,2023-10-27 10:28:59.71,-86,-32,-2055,25,-16,50,-147,355,-502,-104
,38,2023-10-27 10:28:59.72,-79,-18,-2053,30,-14,45,210,35,175,-122
,39,2023-10-27 10:28:59.73,-93,-29,-2036,29,-10,40,-137,368,-505,-115
,40,2023-10-27 10:28:59.74,-87,-31,-2045,28,-2,33,203,12,191,-107
,41,2023-10-27 10:28:59.75,-93,-30,-2056,32,9,30,-133,331,-464,-99
,42,2023-10-27 10:28:59.76,-75,-29,-2055,35,16,28,214,18,196,-116
,43,2023-10-27 10:28:59.77,-82,-36,-2060,40,15,27,-141,346,-487,-102
,44,2023-10-27 10:28:59.78,-81,-43,-2055,42,9,29,196,23,173,-109
,45,2023-10-27 10:28:59.79,-86,-43,-2052,44,4,36,-156,336,-492,-90
,46,2023-10-27 10:28:59.80,-86,-48,-2051,39,2,38,164,37,127,-100
,47,2023-10-27 10:28:59.81,-84,-40,-2054,37,-4,41,-192,348,-540,-78
,48,2023-10-27 10:28:59.82,-73,-38,-2048,34,-5,45,147,40,107,-93
,49,2023-10-27 10:28:59.83,-84,-44,-2058,34,-6,52,-180,334,-514,-77
,50,2023-10-27 10:28:59.84,-88,-39,-2053,33,-5,56,164,37,127,-100
,51,2023-10-27 10:28:59.85,-74,-43,-2058,31,-9,60,-160,328,-488,-84
,52,2023-10-27 10:28:59.86,-90,-38,-2069,25,-15,63,173,33,140,-103
,53,2023-10-27 10:28:59.87,-103,-33,-2070,22,-24,63,-153,310,-463,-78
,54,2023-10-27 10:28:59.88,-92,-33,-2066,19,-29,69,184,30,154,-107
,55,2023-10-27 10:28:59.89,-88,-28,-2065,18,-37,70,-131,310,-441,-89
,56,2023-10-27 10:28:59.90,-85,-26,-2066,17,-41,66,204,42,162,-123
,57,2023-10-27 10:28:59.91,-102,-25,-2057,16,-40,62,-105,311,-416,-103
,58,2023-10-27 10:28:59.92,-109,-10,-2056,12,-43,57,204,42,162,-123
,59,2023-10-27 10:28:59.93,-101,-17,-2061,10,-47,49,-116,304,-420,-94
,60,2023-10-27 10:28:59.94,-111,-15,-2048,8,-50,45,158,49,109,-103
,61,2023-10-27 10:28:59.95,-112,-13,-2056,6,-41,39,-162,302,-464,-70
,62,2023-10-27 10:28:59.96,-109,-19,-2055,3,-35,31,128,63,65,-95
,63,2023-10-27 10:28:59.97,-123,-13,-2050,1,-32,26,-163,309,-472,-73
,64,2023-10-27 10:28:59.98,-116,-17,-2047,-1,-27,19,125,73,52,-99
,65,2023-10-27 10:28:59.99,-112,-24,-2034,-1,-22,13,-157,300,-457,-71
,66,2023-10-27 10:29:00.00,-109,-19,-2038,1,-18,8,131,82,49,-106
,67,2023-10-27 10:29:00.01,-97,-18,-2040,4,-9,0,-142,303,-445,-80
,68,2023-10-27 10:29:00.02,-101,-14,-2044,7,-1,-4,128,89,39,-108
,69,2023-10-27 10:29:00.03,-112,-28,-2052,10,5,-8,-142,292,-434,-75
,70,2023-10-27 10:29:00.04,-108,-43,-2051,10,3,-9,118,86,32,-102
,71,2023-10-27 10:29:00.05,-105,-37,-2055,15,1,-7,-139,281,-420,-71
,72,2023-10-27 10:29:00.06,-110,-37,-2054,16,0,-2,116,89,27,-102
,73,2023-10-27 10:29:00.07,-99,-38,-2046,19,-1,6,-128,271,-399,-71
,74,2023-10-27 10:29:00.08,-109,-32,-2050,19,-3,10,114,106,8,-110
,75,2023-10-27 10:29:00.09,-105,-37,-2060,13,-2,13,-121,280,-401,-79
,76,2023-10-27 10:29:00.10,-101,-38,-2059,12,2,19,107,114,-7,-110
,77,2023-10-27 10:29:00.11,-105,-34,-2063,10,2,24,-119,273,-392,-77
,78,2023-10-27 10:29:00.12,-109,-35,-2060,7,2,26,106,121,-15,-113
,79,2023-10-27 10:29:00.13,-113,-30,-2057,7,4,30,-111,264,-375,-76
,80,2023-10-27 10:29:00.14,-107,-28,-2060,10,4,31,97,125,-28,-111
,81,2023-10-27 10:29:00.15,-103,-20,-2057,10,6,29,-113,250,-363,-68
,82,2023-10-27 10:29:00.16,-106,-26,-2055,13,10,26,92,125,-33,-108
,83,2023-10-27 10:29:00.17,-101,-23,-2045,15,11,24,-98,250,-348,-76
,84,2023-10-27 10:29:00.18,-106,-22,-2051,19,15,19,92,139,-47,-115
,85,2023-10-27 10:29:00.19,-122,-26,-2059,19,13,14,-93,242,-335,-74
,86,2023-10-27 10:29:00.20,-100,-24,-2059,22,13,9,82,133,-51,-107
,87,2023-10-27 10:29:00.21,-98,-27,-2056,22,12,4,-85,226,-311,-70
,88,2023-10-27 10:29:00.22,-103,-29,-2055,22,12,3,80,148,-68,-114
,89,2023-10-27 10:29:00.23,-109,-33,-2059,22,8,0,-77,240,-317,-81
,90,2023-10-27 10:29:00.24,-102,-35,-2057,22,6,-3,73,147,-74,-110
,91,2023-10-27 10:29:00.25,-104,-39,-2051,20,5,-5,-64,221,-285,-78
,92,2023-10-27 10:29:00.26,-91,-40,-2051,19,4,-1,69,150,-81,-109
,93,2023-10-27 10:29:00.27,-110,-36,-2051,17,5,-1,-60,215,-275,-77
,94,2023-10-27 10:29:00.28,-104,-42,-2052,14,10,-1,64,174,-110,-119
,95,2023-10-27 10:29:00.29,-99,-35,-2055,10,5,0,-49,218,-267,-84
,96,2023-10-27 10:29:00.30,-105,-33,-2043,11,3,1,64,171,-107,-117
,97,2023-10-27 10:29:00.31,-101,-27,-2045,9,4,3,-34,200,-234,-83
,98,2023-10-27 10:29:00.32,-94,-27,-2050,3,6,2,71,174,-103,-122
,99,2023-10-27 10:29:00.33,-104,-29,-2055,-4,12,-2,-19,200,-219,-90
,100,2023-10-27 10:29:00.34,-93,-23,-2052,-6,13,-5,64,183,-119,-123
,101,2023-10-27 10:29:00.35,-92,-23,-2053,-5,9,-9,-8,188,-196,-90
,102,2023-10-27 10:29:00.36,-95,-23,-2057,-7,12,-12,69,187,-118,-128
,103,2023-10-27 10:29:00.37,-94,-24,-2061,-14,15,-16,2,189,-187,-95
,104,2023-10-27 10:29:00.38,-90,-14,-2067,-16,10,-20,72,195,-123,-133
,105,2023-10-27 10:29:00.39,-94,-19,-2061,-21,8,-25,19,171,-152,-95
,106,2023-10-27 10:29:00.40,-105,-11,-2051,-21,4,-27,60,182,-122,-121
,107,2023-10-27 10:29:00.41,-92,-26,-2046,-16,-2,-28,11,152,-141,-81
,108,2023-10-27 10:29:00.42,-115,-29,-2050,-14,2,-32,36,188,-152,-112
,109,2023-10-27 10:29:00.43,-109,-26,-2046,-12,-4,-36,9,152,-143,-80
,110,2023-10-27 10:29:00.44,-112,-28,-2049,-11,-4,-30,42,204,-162,-123
,111,2023-10-27 10:29:00.45,-120,-27,-2041,-10,-1,-28,33,152,-119,-92
,112,2023-10-27 10:29:00.46,-94,-25,-2042,-7,-4,-27,43,203,-160,-123
,113,2023-10-27 10:29:00.47,-108,-25,-2064,-7,-5,-24,37,141,-104,-89
,114,2023-10-27 10:29:00.48,-98,-13,-2068,-5,-17,-23,21,231,-210,-126
,115,2023-10-27 10:29:00.49,-110,-15,-2053,-11,-9,-25,32,154,-122,-93
,116,2023-10-27 10:29:00.50,-103,-17,-2047,-15,5,-24,6,232,-226,-119
,117,2023-10-27 10:29:00.51,-98,-21,-2050,-14,17,-23,33,140,-107,-86
,118,2023-10-27 10:29:00.52,-108,-14,-2048,-7,20,-23,-9,254,-263,-122
,119,2023-10-27 10:29:00.53,-115,-17,-2060,-5,23,-23,45,156,-111,-100
,120,2023-10-27 10:29:00.54,-118,-27,-2064,-2,21,-25,-10,241,-251,-115
,121,2023-10-27 10:29:00.55,-109,-25,-2070,3,15,-24,54,117,-63,-85
,122,2023-10-27 10:29:00.56,-110,-29,-2057,7,14,-20,4,223,-219,-113
,123,2023-10-27 10:29:00.57,-111,-27,-2055,8,8,-16,84,116,-32,-100
,124,2023-10-27 10:29:00.58,-99,-17,-2039,8,10,-15,6,256,-250,-131
,125,2023-10-27 10:29:00.59,-107,-15,-2025,7,18,-15,82,121,-39,-101
,126,2023-10-27 10:29:00.60,-104,-21,-2036,4,27,-13,-9,266,-275,-128
,127,2023-10-27 10:29:00.61,-104,-25,-2040,6,23,-8,84,113,-29,-98
,128,2023-10-27 10:29:00.62,-108,-24,-2045,11,22,-9,-26,265,-291,-119
,129,2023-10-27 10:29:00.63,-109,-23,-2054,7,25,-8,85,99,-14,-92
,130,2023-10-27 10:29:00.64,-90,-27,-2055,7,27,-8,-17,263,-280,-123
,131,2023-10-27 10:29:00.65,-91,-23,-2054,9,22,-4,106,89,17,-97
,132,2023-10-27 10:29:00.66,-107,-25,-2055,5,31,-5,-12,278,-290,-133
,133,2023-10-27 10:29:00.67,-98,-27,-2038,8,35,-7,114,95,19,-104
,134,2023-10-27 10:29:00.68,-101,-30,-2051,11,31,-6,-19,286,-305,-133
,135,2023-10-27 10:29:00.69,-106,-28,-2057,14,32,-7,128,91,37,-109
,136,2023-10-27 10:29:00.70,-97,-23,-2053,17,25,-6,0,281,-281,-140
,137,2023-10-27 10:29:00.71,-93,-24,-2061,18,25,-4,150,73,77,-111
,138,2023-10-27 10:29:00.72,-106,-30,-2064,17,20,-6,0,279,-279,-139
,139,2023-10-27 10:29:00.73,-105,-28,-2062,17,14,-3,147,75,72,-111
,140,2023-10-27 10:29:00.74,-98,-27,-2062,15,11,0,-47,314,-361,-133
,141,2023-10-27 10:29:00.75,-100,-31,-2045,11,11,-1,117,83,34,-100
,142,2023-10-27 10:29:00.76,-102,-29,-2050,9,9,-2,-68,301,-369,-116
,143,2023-10-27 10:29:00.77,-93,-30,-2059,7,13,0,125,59,66,-92
