// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-27 11:18:01.34,166,-129,-2054,29,21,33,-886,-898,12,892
,2,2023-10-27 11:18:01.35,156,-131,-2055,29,24,36,-1011,-1008,-3,1009
,3,2023-10-27 11:18:01.36,164,-123,-2051,30,25,41,-885,-892,7,888
,4,2023-10-27 11:18:01.37,176,-123,-2050,27,32,42,-999,-996,-3,997
,5,2023-10-27 11:18:01.38,173,-119,-2051,21,33,38,-871,-884,13,877
,6,2023-10-27 11:18:01.39,160,-127,-2049,18,31,38,-987,-990,3,988
,7,2023-10-27 11:18:01.40,163,-131,-2059,17,31,36,-864,-881,17,872
,8,2023-10-27 11:18:01.41,165,-122,-2056,15,26,39,-999,-995,-4,997
,9,2023-10-27 11:18:01.42,177,-115,-2038,12,26,35,-885,-891,6,888
,10,2023-10-27 11:18:01.43,173,-117,-2038,11,35,31,-1015,-1005,-10,1010
,11,2023-10-27 11:18:01.44,172,-122,-2043,7,39,28,-896,-898,2,897
,12,2023-10-27 11:18:01.45,182,-113,-2040,-2,40,20,-1021,-1014,-7,1017
,13,2023-10-27 11:18:01.46,186,-115,-2040,-1,45,17,-891,-901,10,896
,14,2023-10-27 11:18:01.47,161,-115,-2028,3,37,9,-1008,-1009,1,1008
,15,2023-10-27 11:18:01.48,180,-109,-2058,12,11,11,-884,-893,9,888
,16,2023-10-27 11:18:01.49,198,-116,-2066,10,12,7,-990,-992,2,991
,17,2023-10-27 11:18:01.50,188,-107,-2056,5,21,1,-860,-885,25,872
,18,2023-10-27 11:18:01.51,158,-107,-2048,-7,29,-13,-988,-1003,15,995
,19,2023-10-27 11:18:01.52,185,-116,-2066,-6,5,-16,-880,-899,19,889
,20,2023-10-27 11:18:01.53,200,-115,-2073,0,-3,-18,-1000,-1002,2,1001
,21,2023-10-27 11:18:01.54,206,-97,-2044,-4,14,-23,-880,-888,8,884
,22,2023-10-27 11:18:01.55,177,-95,-2048,-9,18,-31,-1000,-996,-4,998
,23,2023-10-27 11:18:01.56,195,-112,-2059,-16,12,-36,-884,-893,9,888
,24,2023-10-27 11:18:01.57,181,-107,-2064,-15,13,-34,-1004,-1004,0,1004
,25,2023-10-27 11:18:01.58,203,-114,-2068,-6,5,-34,-888,-897,9,892
,26,2023-10-27 11:18:01.59,197,-121,-2063,-1,-1,-33,-1000,-1002,2,1001
,27,2023-10-27 11:18:01.60,195,-115,-2050,-2,-5,-31,-886,-901,15,893
,28,2023-10-27 11:18:01.61,190,-119,-2062,-4,-11,-24,-988,-995,7,991
,29,2023-10-27 11:18:01.62,181,-125,-2063,-2,-24,-17,-878,-896,18,887
,30,2023-10-27 11:18:01.63,156,-126,-2067,4,-39,-1,-992,-1000,8,996
,31,2023-10-27 11:18:01.64,174,-129,-2068,9,-49,13,-890,-909,19,899
,32,2023-10-27 11:18:01.65,181,-129,-2068,8,-56,27,-1005,-1014,9,1009
,33,2023-10-27 11:18:01.66,157,-142,-2068,5,-57,45,-899,-913,14,906
,34,2023-10-27 11:18:01.67,175,-143,-2066,6,-55,60,-1001,-1000,-1,1000
,35,2023-10-27 11:18:01.68,164,-139,-2055,6,-56,74,-895,-908,13,901
,36,2023-10-27 11:18:01.69,183,-136,-2058,5,-49,85,-996,-1009,13,1002
,37,2023-10-27 11:18:01.70,190,-122,-2046,-6,-28,92,-891,-918,27,904
,38,2023-10-27 11:18:01.71,161,-115,-2040,-6,-27,97,-991,-1009,18,1000
,39,2023-10-27 11:18:01.72,184,-105,-2031,-4,-30,101,-889,-915,26,902
,40,2023-10-27 11:18:01.73,170,-94,-2041,-3,-19,103,-993,-1000,7,996
,41,2023-10-27 11:18:01.74,176,-99,-2043,-10,-13,100,-904,-914,10,909
,42,2023-10-27 11:18:01.75,170,-92,-2047,-13,-7,94,-997,-1001,4,999
,43,2023-10-27 11:18:01.76,167,-103,-2056,-11,-12,97,-904,-919,15,911
,44,2023-10-27 11:18:01.77,160,-104,-2059,-10,-12,90,-998,-1004,6,1001
,45,2023-10-27 11:18:01.78,161,-90,-2058,-8,-15,88,-906,-928,22,917
,46,2023-10-27 11:18:01.79,169,-92,-2059,-13,-9,80,-989,-1011,22,1000
,47,2023-10-27 11:18:01.80,164,-90,-2056,-17,-5,74,-895,-919,24,907
,48,2023-10-27 11:18:01.81,167,-90,-2053,-17,-10,68,-975,-980,5,977
