// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-27 12:18:52.66,274,-327,-2027,-50,-54,-58,-534,65,-599,234
,2,2023-10-27 12:18:52.67,273,-320,-2019,-53,-78,-48,-385,101,-486,142
,3,2023-10-27 12:18:52.68,289,-316,-2016,-63,-98,-55,-533,60,-593,236
,4,2023-10-27 12:18:52.69,286,-316,-1993,-65,-53,-43,-380,110,-490,135
,5,2023-10-27 12:18:52.70,265,-339,-1977,-68,-90,-40,-522,64,-586,229
,6,2023-10-27 12:18:52.71,273,-351,-2000,-55,-91,-56,-384,110,-494,137
,7,2023-10-27 12:18:52.72,275,-334,-2018,-31,-45,-32,-528,62,-590,233
,8,2023-10-27 12:18:52.73,271,-339,-2022,-24,-96,-31,-387,117,-504,135
,9,2023-10-27 12:18:52.74,281,-346,-2018,-42,-61,-51,-529,65,-594,232
,10,2023-10-27 12:18:52.75,278,-335,-2035,-44,-24,-46,-390,122,-512,134
,11,2023-10-27 12:18:52.76,270,-330,-2027,-54,-49,-36,-521,58,-579,231
,12,2023-10-27 12:18:52.77,272,-327,-2020,-56,-57,-56,-393,115,-508,139
,13,2023-10-27 12:18:52.78,267,-320,-2026,-57,-19,-43,-525,46,-571,239
,14,2023-10-27 12:18:52.79,267,-294,-2044,-67,-53,-37,-391,110,-501,140
,15,2023-10-27 12:18:52.80,287,-300,-2047,-79,-61,-64,-518,42,-560,238
,16,2023-10-27 12:18:52.81,262,-298,-2052,-85,-44,-43,-387,114,-501,136
,17,2023-10-27 12:18:52.82,269,-291,-2045,-98,-81,-49,-509,40,-549,234
,18,2023-10-27 12:18:52.83,281,-305,-2041,-105,-63,-61,-384,112,-496,136
,19,2023-10-27 12:18:52.84,276,-308,-2034,-98,-74,-40,-496,29,-525,233
,20,2023-10-27 12:18:52.85,270,-310,-2034,-97,-90,-49,-376,113,-489,131
,21,2023-10-27 12:18:52.86,278,-295,-2017,-92,-52,-45,-508,30,-538,239
,22,2023-10-27 12:18:52.87,283,-298,-2008,-88,-75,-24,-400,112,-512,144
,23,2023-10-27 12:18:52.88,280,-288,-1998,-88,-87,-42,-517,24,-541,246
,24,2023-10-27 12:18:52.89,281,-295,-2020,-84,-74,-43,-403,107,-510,148
,25,2023-10-27 12:18:52.90,278,-294,-2010,-77,-60,-15,-506,20,-526,243
,26,2023-10-27 12:18:52.91,278,-270,-2015,-83,-79,-28,-398,122,-520,138
,27,2023-10-27 12:18:52.92,276,-289,-2009,-88,-72,-23,-505,30,-535,237
,28,2023-10-27 12:18:52.93,270,-293,-2020,-83,-65,19,-407,124,-531,141
,29,2023-10-27 12:18:52.94,274,-299,-2003,-79,-100,4,-498,22,-520,238
,30,2023-10-27 12:18:52.95,275,-298,-1983,-61,-88,31,-398,118,-516,140
,31,2023-10-27 12:18:52.96,268,-298,-1994,-45,-62,51,-491,15,-506,238
,32,2023-10-27 12:18:52.97,237,-312,-2012,-38,-75,71,-395,125,-520,135
,33,2023-10-27 12:18:52.98,247,-298,-2020,-42,-47,75,-472,22,-494,225
,34,2023-10-27 12:18:52.99,248,-278,-2016,-52,-25,98,-388,132,-520,128
,35,2023-10-27 12:18:53.00,253,-290,-2026,-70,-65,94,-467,25,-492,221
,36,2023-10-27 12:18:53.01,252,-257,-2027,-81,-37,82,-386,122,-508,132
,37,2023-10-27 12:18:53.02,245,-260,-2029,-78,-8,107,-460,-2,-458,231
,38,2023-10-27 12:18:53.03,256,-247,-2020,-83,-30,107,-382,109,-491,136
,39,2023-10-27 12:18:53.04,246,-244,-2043,-94,-29,82,-451,-2,-449,226
,40,2023-10-27 12:18:53.05,268,-238,-2044,-96,-18,102,-387,120,-507,133
,41,2023-10-27 12:18:53.06,266,-228,-2028,-103,-35,80,-454,9,-463,222
,42,2023-10-27 12:18:53.07,263,-226,-2052,-103,-7,85,-393,132,-525,130
,43,2023-10-27 12:18:53.08,274,-235,-2039,-112,-49,80,-452,12,-464,220
,44,2023-10-27 12:18:53.09,270,-236,-2043,-117,-24,80,-394,134,-528,130
,45,2023-10-27 12:18:53.10,260,-242,-2035,-121,-71,56,-453,10,-463,221
,46,2023-10-27 12:18:53.11,263,-241,-2030,-106,-20,74,-406,125,-531,140
,47,2023-10-27 12:18:53.12,257,-244,-2051,-107,-72,54,-455,-5,-450,230
,48,2023-10-27 12:18:53.13,259,-245,-2041,-104,-58,52,-411,124,-535,143
,49,2023-10-27 12:18:53.14,261,-229,-2037,-89,-34,79,-447,2,-449,222
,50,2023-10-27 12:18:53.15,261,-231,-2025,-89,-87,56,-411,127,-538,142
,51,2023-10-27 12:18:53.16,260,-232,-2021,-87,-51,63,-459,-2,-457,230
,52,2023-10-27 12:18:53.17,238,-243,-2023,-75,-24,64,-430,136,-566,147
,53,2023-10-27 12:18:53.18,231,-245,-2038,-62,-66,71,-465,7,-472,229
,54,2023-10-27 12:18:53.19,238,-235,-2032,-51,-33,65,-436,138,-574,149
,55,2023-10-27 12:18:53.20,248,-222,-2035,-40,-24,80,-453,1,-454,226
,56,2023-10-27 12:18:53.21,236,-212,-2029,-50,-70,58,-431,130,-561,150
,57,2023-10-27 12:18:53.22,213,-213,-2024,-42,-5,71,-453,2,-455,225
,58,2023-10-27 12:18:53.23,230,-213,-2050,-31,-60,63,-437,140,-577,148
,59,2023-10-27 12:18:53.24,218,-195,-2056,-26,-62,43,-453,0,-453,226
,60,2023-10-27 12:18:53.25,212,-176,-2057,-29,-57,59,-437,133,-570,152
,61,2023-10-27 12:18:53.26,215,-193,-2049,-48,-69,21,-442,-8,-434,225
,62,2023-10-27 12:18:53.27,202,-178,-2058,-55,-36,35,-434,128,-562,153
,63,2023-10-27 12:18:53.28,208,-182,-2054,-64,-94,18,-439,-3,-436,221
,64,2023-10-27 12:18:53.29,201,-196,-2055,-68,-48,12,-439,142,-581,148
,65,2023-10-27 12:18:53.30,192,-207,-2073,-69,-68,21,-444,-4,-440,224
,66,2023-10-27 12:18:53.31,191,-205,-2074,-70,-99,2,-447,128,-575,159
,67,2023-10-27 12:18:53.32,193,-193,-2064,-64,-55,22,-431,-16,-415,223
,68,2023-10-27 12:18:53.33,188,-176,-2037,-71,-107,-2,-440,127,-567,156
,69,2023-10-27 12:18:53.34,186,-174,-2021,-71,-70,1,-427,-7,-420,217
,70,2023-10-27 12:18:53.35,201,-180,-2027,-74,-69,22,-454,135,-589,159
,71,2023-10-27 12:18:53.36,189,-189,-2018,-77,-91,-13,-439,-7,-432,223
,72,2023-10-27 12:18:53.37,189,-181,-2017,-61,-49,9,-458,129,-587,164
,73,2023-10-27 12:18:53.38,190,-198,-2021,-53,-68,13,-421,-11,-410,216
,74,2023-10-27 12:18:53.39,203,-202,-2013,-51,-64,0,-448,121,-569,163
,75,2023-10-27 12:18:53.40,190,-201,-2007,-41,-5,9,-420,-20,-400,220
,76,2023-10-27 12:18:53.41,198,-193,-2009,-32,-13,17,-456,120,-576,168
,77,2023-10-27 12:18:53.42,216,-196,-2015,-30,-48,0,-417,-19,-398,218
