// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-27 12:01:46.37,-19,-171,-2040,-47,-31,-33,-146,-350,204,248
,2,2023-10-27 12:01:46.38,-14,-179,-2026,-44,-18,-39,-80,-270,190,175
,3,2023-10-27 12:01:46.39,-12,-180,-2032,-31,-7,-44,-141,-343,202,242
,4,2023-10-27 12:01:46.40,-11,-184,-2033,-26,4,-51,-80,-270,190,175
,5,2023-10-27 12:01:46.41,-26,-194,-2025,-16,22,-55,-147,-350,203,248
,6,2023-10-27 12:01:46.42,-9,-214,-2035,12,34,-53,-93,-278,185,185
,7,2023-10-27 12:01:46.43,-9,-210,-2054,19,38,-50,-164,-359,195,261
,8,2023-10-27 12:01:46.44,-3,-219,-2051,20,47,-48,-106,-282,176,194
,9,2023-10-27 12:01:46.45,1,-220,-2058,23,53,-45,-171,-359,188,265
,10,2023-10-27 12:01:46.46,15,-216,-2049,25,49,-40,-106,-281,175,193
,11,2023-10-27 12:01:46.47,17,-212,-2035,30,51,-40,-171,-359,188,265
,12,2023-10-27 12:01:46.48,30,-226,-2019,27,67,-40,-114,-286,172,200
,13,2023-10-27 12:01:46.49,33,-229,-2029,33,77,-42,-183,-366,183,274
,14,2023-10-27 12:01:46.50,29,-231,-2028,40,89,-39,-116,-288,172,202
,15,2023-10-27 12:01:46.51,46,-227,-2035,52,92,-41,-182,-364,182,273
,16,2023-10-27 12:01:46.52,39,-226,-2039,60,80,-44,-117,-287,170,202
,17,2023-10-27 12:01:46.53,56,-222,-2039,60,84,-45,-183,-366,183,274
,18,2023-10-27 12:01:46.54,46,-217,-2046,59,87,-47,-115,-284,169,199
,19,2023-10-27 12:01:46.55,47,-226,-2055,52,89,-49,-176,-360,184,268
,20,2023-10-27 12:01:46.56,52,-233,-2072,44,78,-50,-112,-280,168,196
,21,2023-10-27 12:01:46.57,59,-231,-2067,36,54,-54,-180,-356,176,268
,22,2023-10-27 12:01:46.58,57,-233,-2062,30,40,-55,-118,-284,166,201
,23,2023-10-27 12:01:46.59,57,-231,-2057,23,30,-56,-186,-359,173,272
,24,2023-10-27 12:01:46.60,67,-240,-2054,9,26,-50,-122,-282,160,202
,25,2023-10-27 12:01:46.61,45,-240,-2062,-3,23,-48,-177,-356,179,266
,26,2023-10-27 12:01:46.62,52,-240,-2057,-11,15,-40,-112,-277,165,194
,27,2023-10-27 12:01:46.63,51,-238,-2061,-18,3,-36,-167,-346,179,256
,28,2023-10-27 12:01:46.64,48,-231,-2062,-25,-9,-23,-99,-267,168,183
,29,2023-10-27 12:01:46.65,44,-233,-2067,-32,-12,-16,-145,-331,186,238
,30,2023-10-27 12:01:46.66,45,-224,-2069,-41,-18,-9,-80,-254,174,167
,31,2023-10-27 12:01:46.67,30,-223,-2069,-45,-20,1,-128,-318,190,223
,32,2023-10-27 12:01:46.68,18,-217,-2051,-44,-27,7,-77,-249,172,163
,33,2023-10-27 12:01:46.69,18,-208,-2038,-39,-32,12,-133,-316,183,224
,34,2023-10-27 12:01:46.70,23,-215,-2036,-28,-33,18,-88,-256,168,172
,35,2023-10-27 12:01:46.71,19,-208,-2032,-21,-24,25,-138,-317,179,227
,36,2023-10-27 12:01:46.72,11,-208,-2035,-13,-13,29,-86,-252,166,169
,37,2023-10-27 12:01:46.73,12,-199,-2034,-5,-1,29,-140,-320,180,230
,38,2023-10-27 12:01:46.74,20,-191,-2032,0,7,25,-91,-256,165,173
,39,2023-10-27 12:01:46.75,17,-196,-2031,9,15,24,-150,-325,175,237
,40,2023-10-27 12:01:46.76,20,-202,-2043,19,17,20,-100,-264,164,182
,41,2023-10-27 12:01:46.77,34,-205,-2046,30,24,16,-158,-334,176,246
,42,2023-10-27 12:01:46.78,26,-208,-2041,38,22,11,-111,-274,163,192
,43,2023-10-27 12:01:46.79,29,-209,-2038,40,24,3,-169,-347,178,258
,44,2023-10-27 12:01:46.80,20,-212,-2037,46,31,1,-111,-274,163,192
,45,2023-10-27 12:01:46.81,34,-215,-2037,46,33,-4,-168,-340,172,254
,46,2023-10-27 12:01:46.82,36,-219,-2047,40,39,-11,-119,-282,163,200
,47,2023-10-27 12:01:46.83,39,-229,-2051,34,45,-13,-176,-348,172,262
,48,2023-10-27 12:01:46.84,35,-230,-2055,29,44,-14,-127,-287,160,207
,49,2023-10-27 12:01:46.85,37,-229,-2046,22,33,-14,-181,-352,171,266
,50,2023-10-27 12:01:46.86,44,-238,-2044,15,33,-11,-131,-293,162,212
,51,2023-10-27 12:01:46.87,44,-238,-2043,9,27,-9,-184,-359,175,271
,52,2023-10-27 12:01:46.88,53,-235,-2040,8,33,-4,-134,-299,165,216
,53,2023-10-27 12:01:46.89,47,-237,-2035,3,37,2,-184,-362,178,273
,54,2023-10-27 12:01:46.90,54,-237,-2043,1,41,6,-136,-299,163,217
,55,2023-10-27 12:01:46.91,57,-245,-2045,1,35,10,-186,-359,173,272
,56,2023-10-27 12:01:46.92,60,-234,-2052,9,19,13,-140,-303,163,221
