// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-20 13:38:05.83,7,-194,-1977,-30,73,-100,-473,2029,-2502,-778
,2,2023-10-20 13:38:05.84,11,-150,-1985,-32,140,-60,-226,1803,-2029,-788
,3,2023-10-20 13:38:05.85,-9,-122,-2005,-16,151,-9,-346,1159,-1505,-406
,4,2023-10-20 13:38:05.86,-24,-96,-1982,-1,123,41,-841,624,-1465,108
,5,2023-10-20 13:38:05.87,-43,-26,-1976,7,85,60,-920,206,-1126,357
,6,2023-10-20 13:38:05.88,-53,25,-1977,-12,98,51,-992,-19,-973,505
,7,2023-10-20 13:38:05.89,-47,25,-1978,-3,99,26,-700,-249,-451,474
,8,2023-10-20 13:38:05.90,-42,-10,-1975,29,77,9,-669,-399,-270,534
,9,2023-10-20 13:38:05.91,-44,4,-1982,58,63,3,-442,-570,128,506
,10,2023-10-20 13:38:05.92,-21,-2,-2003,39,70,-6,-548,-682,134,615
,11,2023-10-20 13:38:05.93,-45,-59,-2051,2,120,-31,-354,-897,543,625
,12,2023-10-20 13:38:05.94,-28,-126,-2071,5,105,-47,-235,-905,670,570
,13,2023-10-20 13:38:05.95,-24,-156,-2055,36,86,-39,-302,-940,638,621
,14,2023-10-20 13:38:05.96,-8,-139,-2038,57,99,-16,-464,-691,227,577
,15,2023-10-20 13:38:05.97,12,-104,-2040,67,121,13,-245,-764,519,504
,16,2023-10-20 13:38:05.98,19,-64,-2065,69,118,34,-346,-702,356,524
,17,2023-10-20 13:38:05.99,16,-45,-2095,65,141,44,-120,-890,770,505
,18,2023-10-20 13:38:06.00,15,-11,-2127,50,145,48,-319,-842,523,580
,19,2023-10-20 13:38:06.01,20,-1,-2148,11,149,40,-31,-983,952,507
,20,2023-10-20 13:38:06.02,38,20,-2159,-23,149,28,-211,-900,689,555
,21,2023-10-20 13:38:06.03,19,-3,-2157,-76,150,35,137,-1024,1161,443
,22,2023-10-20 13:38:06.04,-6,-53,-2161,-112,131,56,-64,-938,874,501
,23,2023-10-20 13:38:06.05,-15,-65,-2158,-127,106,89,287,-1060,1347,386
,24,2023-10-20 13:38:06.06,-1,-99,-2142,-135,87,115,58,-977,1035,459
,25,2023-10-20 13:38:06.07,-8,-105,-2093,-145,82,137,361,-1095,1456,367
,26,2023-10-20 13:38:06.08,6,-92,-2072,-133,66,159,77,-1007,1084,465
,27,2023-10-20 13:38:06.09,12,-81,-2076,-111,56,188,371,-1119,1490,374
,28,2023-10-20 13:38:06.10,6,-41,-2070,-93,47,205,86,-1019,1105,466
,29,2023-10-20 13:38:06.11,-4,-1,-2072,-98,41,208,382,-1132,1514,375
,30,2023-10-20 13:38:06.12,-17,11,-2041,-113,36,204,83,-1039,1122,478
,31,2023-10-20 13:38:06.13,-29,-1,-2043,-120,34,195,382,-1152,1534,385
,32,2023-10-20 13:38:06.14,-35,-9,-2028,-130,20,191,81,-1052,1133,485
,33,2023-10-20 13:38:06.15,-17,-29,-2003,-137,34,186,388,-1161,1549,386
,34,2023-10-20 13:38:06.16,-37,-33,-2049,-126,23,197,86,-1054,1140,484
,35,2023-10-20 13:38:06.17,-51,-13,-2081,-130,28,216,394,-1160,1554,383
,36,2023-10-20 13:38:06.18,-58,-8,-2112,-139,21,225,84,-1050,1134,483
,37,2023-10-20 13:38:06.19,-82,-23,-2109,-147,17,229,392,-1124,1516,366
,38,2023-10-20 13:38:06.20,-83,-44,-2087,-143,16,229,74,-979,1053,452
,39,2023-10-20 13:38:06.21,-82,-39,-2113,-126,2,239,382,-1037,1419,327
,40,2023-10-20 13:38:06.22,-76,-37,-2100,-102,-9,257,66,-898,964,416
,41,2023-10-20 13:38:06.23,-71,-36,-2070,-95,-6,270,384,-955,1339,285
,42,2023-10-20 13:38:06.24,-47,-21,-2039,-85,5,278,66,-816,882,375
,43,2023-10-20 13:38:06.25,-60,0,-2037,-74,22,287,388,-858,1246,235
,44,2023-10-20 13:38:06.26,-49,32,-2018,-49,27,275,64,-718,782,327
,45,2023-10-20 13:38:06.27,-60,40,-2036,-26,51,251,387,-741,1128,177
,46,2023-10-20 13:38:06.28,-49,36,-2064,0,54,226,64,-602,666,269
,47,2023-10-20 13:38:06.29,-60,18,-2104,14,74,203,388,-609,997,110
,48,2023-10-20 13:38:06.30,-58,28,-2094,23,77,195,62,-475,537,206
,49,2023-10-20 13:38:06.31,-51,25,-2059,31,80,187,376,-491,867,57
,50,2023-10-20 13:38:06.32,-31,32,-2036,38,66,177,46,-380,426,167
,51,2023-10-20 13:38:06.33,12,43,-1981,33,74,158,393,-391,784,-1
,52,2023-10-20 13:38:06.34,20,49,-2006,21,95,135,82,-292,374,105
,53,2023-10-20 13:38:06.35,17,51,-2046,11,111,122,384,-309,693,-37
,54,2023-10-20 13:38:06.36,29,28,-2080,9,110,117,44,-230,274,93
,55,2023-10-20 13:38:06.37,26,5,-2078,2,103,114,360,-248,608,-56
,56,2023-10-20 13:38:06.38,39,20,-2101,-13,102,112,45,-187,232,71
,57,2023-10-20 13:38:06.39,25,13,-2108,-24,91,113,374,-201,575,-86
,58,2023-10-20 13:38:06.40,28,30,-2107,-40,78,115,61,-152,213,45
,59,2023-10-20 13:38:06.41,38,37,-2088,-54,69,114,373,-154,527,-109
,60,2023-10-20 13:38:06.42,55,67,-2076,-56,62,112,45,-76,121,15
,61,2023-10-20 13:38:06.43,64,75,-2023,-64,51,106,865,-784,1649,-40
,62,2023-10-20 13:38:06.44,77,67,-1965,-65,62,89,2047,-1625,3672,-211
,63,2023-10-20 13:38:06.45,68,74,-1982,-48,82,74,2047,-2048,4095,0
