// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-27 10:41:41.01,-67,143,-2048,18,12,18,-549,530,-1079,9
,2,2023-10-27 10:41:41.02,-76,139,-2052,18,16,16,-695,745,-1440,-25
,3,2023-10-27 10:41:41.03,-69,141,-2057,20,17,11,-557,522,-1079,17
,4,2023-10-27 10:41:41.04,-74,140,-2058,18,11,9,-693,749,-1442,-28
,5,2023-10-27 10:41:41.05,-87,137,-2057,20,7,9,-552,542,-1094,5
,6,2023-10-27 10:41:41.06,-75,141,-2056,20,3,7,-691,762,-1453,-35
,7,2023-10-27 10:41:41.07,-67,137,-2052,19,2,4,-559,542,-1101,8
,8,2023-10-27 10:41:41.08,-65,134,-2040,20,5,4,-687,759,-1446,-36
,9,2023-10-27 10:41:41.09,-74,129,-2044,17,9,6,-564,540,-1104,12
,10,2023-10-27 10:41:41.10,-65,133,-2046,16,13,5,-688,758,-1446,-35
,11,2023-10-27 10:41:41.11,-68,131,-2054,17,14,8,-569,544,-1113,12
,12,2023-10-27 10:41:41.12,-71,131,-2050,13,12,10,-681,763,-1444,-41
,13,2023-10-27 10:41:41.13,-66,139,-2062,13,10,11,-568,548,-1116,10
,14,2023-10-27 10:41:41.14,-74,136,-2052,13,6,9,-683,749,-1432,-33
,15,2023-10-27 10:41:41.15,-63,137,-2057,10,3,13,-576,546,-1122,15
,16,2023-10-27 10:41:41.16,-69,137,-2055,9,0,15,-677,752,-1429,-37
,17,2023-10-27 10:41:41.17,-74,137,-2055,9,-4,19,-578,553,-1131,12
,18,2023-10-27 10:41:41.18,-77,132,-2057,11,-3,20,-676,753,-1429,-38
,19,2023-10-27 10:41:41.19,-78,135,-2051,12,-5,20,-581,559,-1140,11
,20,2023-10-27 10:41:41.20,-72,135,-2051,17,-1,21,-674,747,-1421,-36
,21,2023-10-27 10:41:41.21,-74,136,-2048,17,-1,22,-584,561,-1145,11
,22,2023-10-27 10:41:41.22,-80,133,-2052,17,3,23,-666,743,-1409,-38
,23,2023-10-27 10:41:41.23,-72,134,-2048,22,4,25,-588,561,-1149,13
,24,2023-10-27 10:41:41.24,-70,137,-2051,25,5,26,-664,743,-1407,-39
,25,2023-10-27 10:41:41.25,-74,140,-2050,25,1,27,-590,568,-1158,11
,26,2023-10-27 10:41:41.26,-81,135,-2051,28,4,25,-661,736,-1397,-37
,27,2023-10-27 10:41:41.27,-80,132,-2054,24,6,25,-592,570,-1162,11
,28,2023-10-27 10:41:41.28,-84,129,-2056,24,6,27,-653,728,-1381,-37
,29,2023-10-27 10:41:41.29,-74,128,-2053,23,4,25,-595,574,-1169,10
,30,2023-10-27 10:41:41.30,-70,130,-2051,24,5,24,-649,728,-1377,-39
,31,2023-10-27 10:41:41.31,-84,130,-2051,23,3,22,-599,573,-1172,13
,32,2023-10-27 10:41:41.32,-83,132,-2048,22,6,22,-646,720,-1366,-37
,33,2023-10-27 10:41:41.33,-77,133,-2049,18,6,19,-600,577,-1177,11
,34,2023-10-27 10:41:41.34,-80,125,-2056,19,7,21,-637,723,-1360,-43
,35,2023-10-27 10:41:41.35,-74,126,-2057,17,6,17,-608,578,-1186,15
,36,2023-10-27 10:41:41.36,-71,136,-2049,16,8,17,-639,694,-1333,-27
,37,2023-10-27 10:41:41.37,-74,129,-2054,14,5,18,-621,551,-1172,35
,38,2023-10-27 10:41:41.38,-82,138,-2061,12,5,17,-638,692,-1330,-27
,39,2023-10-27 10:41:41.39,-70,129,-2062,11,3,14,-617,576,-1193,20
,40,2023-10-27 10:41:41.40,-72,130,-2055,12,2,15,-639,692,-1331,-26
,41,2023-10-27 10:41:41.41,-74,131,-2049,18,3,11,-619,592,-1211,13
,42,2023-10-27 10:41:41.42,-75,128,-2046,19,6,13,-629,685,-1314,-28
,43,2023-10-27 10:41:41.43,-78,122,-2063,17,11,14,-624,586,-1210,19
