// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-27 11:51:12.51,90,-233,-2059,32,33,5,-514,-705,191,609
,2,2023-10-27 11:51:12.52,93,-238,-2050,22,32,21,-599,-811,212,705
,3,2023-10-27 11:51:12.53,104,-237,-2042,9,34,21,-529,-715,186,622
,4,2023-10-27 11:51:12.54,87,-231,-2029,-1,21,19,-599,-791,192,695
,5,2023-10-27 11:51:12.55,101,-236,-2021,-12,11,6,-523,-695,172,609
,6,2023-10-27 11:51:12.56,97,-229,-2016,-14,8,11,-592,-788,196,690
,7,2023-10-27 11:51:12.57,97,-215,-2021,-16,32,18,-518,-714,196,616
,8,2023-10-27 11:51:12.58,105,-221,-2026,-20,19,2,-587,-804,217,695
,9,2023-10-27 11:51:12.59,101,-228,-2049,-25,21,-2,-534,-719,185,626
,10,2023-10-27 11:51:12.60,96,-237,-2058,-22,27,0,-598,-786,188,692
,11,2023-10-27 11:51:12.61,93,-227,-2058,-11,20,7,-539,-712,173,625
,12,2023-10-27 11:51:12.62,89,-204,-2068,-12,-6,-1,-592,-785,193,688
,13,2023-10-27 11:51:12.63,103,-182,-2061,-18,-5,-1,-539,-717,178,628
,14,2023-10-27 11:51:12.64,90,-177,-2053,-31,10,-2,-589,-776,187,682
,15,2023-10-27 11:51:12.65,105,-163,-2040,-45,-3,-33,-537,-716,179,626
,16,2023-10-27 11:51:12.66,105,-160,-2040,-52,25,-32,-572,-781,209,676
,17,2023-10-27 11:51:12.67,117,-172,-2043,-60,46,-42,-531,-737,206,634
,18,2023-10-27 11:51:12.68,119,-200,-2053,-61,27,-56,-575,-794,219,684
,19,2023-10-27 11:51:12.69,123,-199,-2052,-50,37,-57,-545,-726,181,635
,20,2023-10-27 11:51:12.70,105,-205,-2045,-34,25,-48,-577,-763,186,670
,21,2023-10-27 11:51:12.71,122,-206,-2050,-25,48,-38,-549,-728,179,638
,22,2023-10-27 11:51:12.72,132,-207,-2035,-15,12,-35,-581,-779,198,680
,23,2023-10-27 11:51:12.73,135,-216,-2021,3,14,-33,-564,-741,177,652
,24,2023-10-27 11:51:12.74,130,-223,-2035,27,23,-18,-586,-778,192,682
,25,2023-10-27 11:51:12.75,128,-241,-2051,45,6,-20,-569,-725,156,647
,26,2023-10-27 11:51:12.76,126,-249,-2070,61,-4,4,-579,-753,174,666
,27,2023-10-27 11:51:12.77,104,-260,-2072,72,-20,21,-565,-729,164,647
,28,2023-10-27 11:51:12.78,102,-260,-2076,72,-47,37,-576,-763,187,669
,29,2023-10-27 11:51:12.79,88,-266,-2076,79,-40,69,-578,-754,176,666
,30,2023-10-27 11:51:12.80,89,-259,-2059,70,-41,94,-585,-780,195,682
,31,2023-10-27 11:51:12.81,85,-255,-2038,56,-35,106,-590,-757,167,673
,32,2023-10-27 11:51:12.82,86,-244,-2027,39,-42,108,-588,-764,176,676
,33,2023-10-27 11:51:12.83,82,-221,-2024,18,-16,110,-595,-745,150,670
,34,2023-10-27 11:51:12.84,86,-221,-2033,2,2,109,-582,-752,170,667
,35,2023-10-27 11:51:12.85,80,-204,-2038,-18,22,98,-605,-755,150,680
,36,2023-10-27 11:51:12.86,84,-192,-2037,-30,19,92,-583,-760,177,671
,37,2023-10-27 11:51:12.87,106,-181,-2016,-45,29,81,-599,-756,157,677
,38,2023-10-27 11:51:12.88,113,-174,-2009,-56,60,66,-565,-748,183,656
,39,2023-10-27 11:51:12.89,114,-178,-2010,-60,87,41,-598,-761,163,679
,40,2023-10-27 11:51:12.90,126,-178,-2012,-53,92,25,-571,-757,186,664
,41,2023-10-27 11:51:12.91,130,-194,-2033,-33,82,7,-604,-768,164,686
