// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-27 11:38:46.95,104,532,-1980,70,31,33,-736,-782,46,759
,2,2023-10-27 11:38:46.96,94,538,-1989,75,32,37,-579,-639,60,609
,3,2023-10-27 11:38:46.97,110,553,-1992,76,26,42,-735,-780,45,757
,4,2023-10-27 11:38:46.98,107,556,-1986,77,22,44,-579,-636,57,607
,5,2023-10-27 11:38:46.99,102,557,-1988,79,21,48,-732,-774,42,753
,6,2023-10-27 11:38:47.00,108,538,-1991,81,23,49,-578,-634,56,606
,7,2023-10-27 11:38:47.01,79,576,-2009,86,30,47,-742,-784,42,763
,8,2023-10-27 11:38:47.02,86,579,-2001,86,17,54,-583,-641,58,612
,9,2023-10-27 11:38:47.03,85,574,-1985,84,3,63,-752,-789,37,770
,10,2023-10-27 11:38:47.04,84,558,-1965,74,-11,76,-599,-644,45,621
,11,2023-10-27 11:38:47.05,93,547,-1955,56,-14,83,-778,-808,30,793
,12,2023-10-27 11:38:47.06,118,534,-1943,39,-5,93,-619,-661,42,640
,13,2023-10-27 11:38:47.07,115,538,-1952,38,6,96,-789,-820,31,804
,14,2023-10-27 11:38:47.08,104,544,-1958,52,11,101,-630,-673,43,651
,15,2023-10-27 11:38:47.09,101,560,-1972,58,16,107,-806,-832,26,819
,16,2023-10-27 11:38:47.10,112,556,-1971,51,14,116,-652,-688,36,670
,17,2023-10-27 11:38:47.11,137,532,-1978,46,12,122,-826,-847,21,836
,18,2023-10-27 11:38:47.12,104,552,-1987,45,10,127,-660,-693,33,676
,19,2023-10-27 11:38:47.13,130,540,-1979,47,-5,131,-822,-843,21,832
,20,2023-10-27 11:38:47.14,116,549,-1983,52,-3,126,-650,-684,34,667
,21,2023-10-27 11:38:47.15,117,570,-1972,60,0,130,-819,-838,19,828
,22,2023-10-27 11:38:47.16,119,553,-1972,62,6,127,-652,-681,29,666
,23,2023-10-27 11:38:47.17,113,546,-1984,63,3,129,-825,-838,13,831
,24,2023-10-27 11:38:47.18,105,552,-1983,69,-2,132,-657,-680,23,668
,25,2023-10-27 11:38:47.19,141,550,-1980,91,7,128,-833,-842,9,837
,26,2023-10-27 11:38:47.20,125,536,-1975,114,17,125,-668,-688,20,678
,27,2023-10-27 11:38:47.21,110,543,-1991,125,24,117,-839,-846,7,842
,28,2023-10-27 11:38:47.22,118,550,-1988,126,20,117,-665,-682,17,673
,29,2023-10-27 11:38:47.23,130,528,-1957,120,24,114,-832,-837,5,834
,30,2023-10-27 11:38:47.24,129,511,-1976,128,42,103,-658,-672,14,665
,31,2023-10-27 11:38:47.25,130,497,-2002,147,45,94,-825,-825,0,825
,32,2023-10-27 11:38:47.26,140,481,-2015,151,46,92,-645,-654,9,649
,33,2023-10-27 11:38:47.27,141,479,-1996,157,49,85,-807,-805,-2,806
,34,2023-10-27 11:38:47.28,142,481,-1989,165,53,71,-622,-634,12,628
,35,2023-10-27 11:38:47.29,136,480,-1993,162,61,63,-788,-790,2,789
,36,2023-10-27 11:38:47.30,138,476,-2004,156,62,56,-608,-624,16,616
,37,2023-10-27 11:38:47.31,132,473,-2003,148,65,51,-780,-787,7,783
,38,2023-10-27 11:38:47.32,144,468,-1999,139,60,47,-607,-628,21,617
,39,2023-10-27 11:38:47.33,131,462,-2005,129,45,44,-774,-785,11,779
,40,2023-10-27 11:38:47.34,127,462,-1996,116,33,43,-596,-618,22,607
,41,2023-10-27 11:38:47.35,126,443,-1995,101,24,38,-757,-772,15,764
,42,2023-10-27 11:38:47.36,143,436,-1968,90,21,38,-579,-604,25,591
,43,2023-10-27 11:38:47.37,140,448,-2000,84,20,37,-735,-756,21,745
,44,2023-10-27 11:38:47.38,131,421,-2002,79,7,40,-552,-591,39,571
,45,2023-10-27 11:38:47.39,130,456,-1996,78,15,38,-710,-741,31,725
,46,2023-10-27 11:38:47.40,118,439,-2005,67,5,41,-528,-571,43,549
,47,2023-10-27 11:38:47.41,119,428,-2016,40,-13,46,-688,-724,36,706
,48,2023-10-27 11:38:47.42,106,440,-2018,19,-27,54,-515,-567,52,541
,49,2023-10-27 11:38:47.43,122,450,-2019,11,-37,60,-673,-720,47,696
,50,2023-10-27 11:38:47.44,126,457,-2019,0,-36,59,-513,-566,53,539
,51,2023-10-27 11:38:47.45,108,462,-1988,-11,-50,61,-671,-715,44,693
,52,2023-10-27 11:38:47.46,132,477,-1992,-25,-52,60,-512,-568,56,540
,53,2023-10-27 11:38:47.47,123,466,-1984,-44,-42,53,-653,-704,51,678
,54,2023-10-27 11:38:47.48,116,479,-1978,-53,-36,50,-489,-555,66,522
,55,2023-10-27 11:38:47.49,131,476,-1988,-54,-25,47,-638,-694,56,666
,56,2023-10-27 11:38:47.50,130,475,-1986,-54,-15,43,-494,-555,61,524
,57,2023-10-27 11:38:47.51,128,479,-1984,-50,-5,37,-647,-699,52,673
,58,2023-10-27 11:38:47.52,131,473,-1986,-49,4,37,-504,-566,62,535
