// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-27 11:50:33.26,167,-122,-2038,62,22,-79,-345,-679,334,512
,2,2023-10-27 11:50:33.27,164,-131,-2044,71,70,-53,-487,-821,334,654
,3,2023-10-27 11:50:33.28,172,-136,-2053,66,19,-95,-356,-680,324,518
,4,2023-10-27 11:50:33.29,175,-132,-2051,66,36,-77,-501,-823,322,662
,5,2023-10-27 11:50:33.30,174,-143,-2053,61,31,-101,-366,-681,315,523
,6,2023-10-27 11:50:33.31,173,-150,-2054,59,45,-72,-501,-822,321,661
,7,2023-10-27 11:50:33.32,181,-154,-2059,52,45,-91,-369,-694,325,531
,8,2023-10-27 11:50:33.33,189,-160,-2060,52,72,-64,-532,-852,320,692
,9,2023-10-27 11:50:33.34,175,-167,-2063,46,13,-81,-407,-703,296,555
,10,2023-10-27 11:50:33.35,186,-161,-2055,54,57,-60,-544,-829,285,686
,11,2023-10-27 11:50:33.36,182,-149,-2069,50,2,-72,-410,-683,273,546
,12,2023-10-27 11:50:33.37,179,-150,-2067,36,2,-70,-552,-820,268,686
,13,2023-10-27 11:50:33.38,182,-138,-2065,36,14,-36,-427,-686,259,556
,14,2023-10-27 11:50:33.39,185,-133,-2072,21,-12,-38,-558,-816,258,687
,15,2023-10-27 11:50:33.40,174,-129,-2069,8,14,-33,-420,-672,252,546
,16,2023-10-27 11:50:33.41,179,-137,-2061,-5,-27,-29,-562,-811,249,686
,17,2023-10-27 11:50:33.42,175,-142,-2060,-15,-29,-43,-428,-674,246,551
,18,2023-10-27 11:50:33.43,170,-137,-2048,-18,-56,-16,-556,-814,258,685
,19,2023-10-27 11:50:33.44,169,-137,-2049,-20,-58,-30,-427,-683,256,555
,20,2023-10-27 11:50:33.45,160,-132,-2051,-12,-29,7,-561,-818,257,689
,21,2023-10-27 11:50:33.46,159,-135,-2049,-10,-40,6,-436,-670,234,553
,22,2023-10-27 11:50:33.47,167,-125,-2038,-9,-61,-9,-532,-786,254,659
,23,2023-10-27 11:50:33.48,157,-118,-2040,2,2,6,-383,-650,267,516
,24,2023-10-27 11:50:33.49,153,-123,-2050,7,-62,-27,-449,-776,327,612
,25,2023-10-27 11:50:33.50,152,-121,-2063,17,-9,-11,-318,-657,339,487
,26,2023-10-27 11:50:33.51,149,-127,-2071,26,-67,-16,-422,-792,370,607
,27,2023-10-27 11:50:33.52,148,-130,-2062,30,-59,-28,-327,-668,341,497
,28,2023-10-27 11:50:33.53,146,-135,-2055,35,-48,-5,-427,-782,355,604
,29,2023-10-27 11:50:33.54,146,-142,-2047,31,-64,-25,-306,-645,339,475
,30,2023-10-27 11:50:33.55,148,-144,-2031,39,-27,5,-339,-756,417,547
,31,2023-10-27 11:50:33.56,150,-150,-2028,39,-44,-28,-221,-634,413,427
,32,2023-10-27 11:50:33.57,150,-162,-2034,51,2,1,-293,-749,456,521
,33,2023-10-27 11:50:33.58,137,-157,-2029,55,-54,-13,-220,-634,414,427
,34,2023-10-27 11:50:33.59,132,-148,-2045,59,7,1,-292,-747,455,519
,35,2023-10-27 11:50:33.60,125,-150,-2053,46,-28,4,-203,-639,436,421
,36,2023-10-27 11:50:33.61,135,-163,-2062,32,-15,-9,-218,-750,532,484
,37,2023-10-27 11:50:33.62,126,-157,-2057,30,-9,21,-127,-649,522,388
,38,2023-10-27 11:50:33.63,130,-163,-2052,22,-8,8,-179,-756,577,467
,39,2023-10-27 11:50:33.64,136,-160,-2054,23,-25,32,-135,-652,517,393
,40,2023-10-27 11:50:33.65,145,-158,-2037,18,-65,0,-222,-750,528,486
,41,2023-10-27 11:50:33.66,144,-144,-2042,26,9,30,-193,-651,458,422
,42,2023-10-27 11:50:33.67,135,-138,-2039,16,-34,5,-274,-745,471,509
,43,2023-10-27 11:50:33.68,142,-139,-2045,12,-14,-17,-225,-647,422,436
,44,2023-10-27 11:50:33.69,131,-151,-2043,30,21,9,-285,-740,455,512
,45,2023-10-27 11:50:33.70,132,-154,-2054,35,-23,-28,-237,-648,411,442
,46,2023-10-27 11:50:33.71,123,-157,-2065,45,15,-11,-298,-738,440,518
,47,2023-10-27 11:50:33.72,123,-165,-2059,43,-44,-24,-264,-656,392,460
,48,2023-10-27 11:50:33.73,125,-158,-2066,49,13,-10,-327,-736,409,531
,49,2023-10-27 11:50:33.74,130,-165,-2051,52,-6,5,-280,-645,365,462
,50,2023-10-27 11:50:33.75,127,-171,-2045,51,-42,-28,-301,-717,416,509
,51,2023-10-27 11:50:33.76,128,-161,-2043,56,14,-4,-245,-645,400,445
,52,2023-10-27 11:50:33.77,137,-150,-2028,55,-23,-20,-311,-739,428,525
,53,2023-10-27 11:50:33.78,141,-149,-2006,54,19,-28,-266,-650,384,458
,54,2023-10-27 11:50:33.79,151,-145,-2013,60,10,-24,-240,-712,472,476
,55,2023-10-27 11:50:33.80,153,-142,-2024,57,4,-63,-188,-661,473,424
,56,2023-10-27 11:50:33.81,156,-139,-2036,50,74,-41,-239,-737,498,488
,57,2023-10-27 11:50:33.82,152,-148,-2052,29,33,-63,-235,-674,439,454
,58,2023-10-27 11:50:33.83,152,-159,-2063,15,57,-79,-253,-735,482,494
,59,2023-10-27 11:50:33.84,157,-154,-2076,9,34,-70,-232,-679,447,455
,60,2023-10-27 11:50:33.85,141,-147,-2074,-3,14,-89,-243,-726,483,484
,61,2023-10-27 11:50:33.86,156,-148,-2061,-8,31,-54,-245,-680,435,462
,62,2023-10-27 11:50:33.87,148,-148,-2058,-23,-3,-85,-262,-723,461,492
,63,2023-10-27 11:50:33.88,163,-159,-2074,-25,30,-54,-278,-699,421,488
,64,2023-10-27 11:50:33.89,136,-173,-2066,-29,-35,-61,-322,-744,422,533
,65,2023-10-27 11:50:33.90,149,-180,-2062,-26,-11,-54,-331,-672,341,501
,66,2023-10-27 11:50:33.91,148,-177,-2049,-15,-16,-24,-308,-688,380,498
,67,2023-10-27 11:50:33.92,147,-167,-2054,-19,-42,-28,-294,-656,362,475
,68,2023-10-27 11:50:33.93,139,-169,-2046,-7,6,-5,-274,-691,417,482
,69,2023-10-27 11:50:33.94,128,-150,-2053,-9,-41,-2,-286,-671,385,478
,70,2023-10-27 11:50:33.95,125,-157,-2059,-2,-37,-9,-275,-696,421,485
,71,2023-10-27 11:50:33.96,139,-153,-2046,12,-6,35,-280,-664,384,472
,72,2023-10-27 11:50:33.97,137,-149,-2037,13,-58,2,-242,-673,431,457
,73,2023-10-27 11:50:33.98,142,-141,-2028,20,-6,26,-227,-664,437,445
,74,2023-10-27 11:50:33.99,140,-151,-2036,24,-33,24,-153,-686,533,419
,75,2023-10-27 11:50:34.00,132,-151,-2041,26,-10,7,-164,-675,511,419
,76,2023-10-27 11:50:34.01,133,-151,-2053,34,-28,21,-133,-682,549,407
,77,2023-10-27 11:50:34.02,135,-154,-2054,34,-33,2,-184,-676,492,430
,78,2023-10-27 11:50:34.03,134,-167,-2050,46,15,29,-158,-680,522,419
,79,2023-10-27 11:50:34.04,121,-168,-2059,39,-48,12,-216,-687,471,451
,80,2023-10-27 11:50:34.05,142,-165,-2049,42,-15,14,-190,-682,492,436
,81,2023-10-27 11:50:34.06,128,-162,-2038,47,-3,36,-227,-683,456,455
,82,2023-10-27 11:50:34.07,135,-160,-2030,40,-36,8,-159,-677,518,418
,83,2023-10-27 11:50:34.08,130,-169,-2042,42,7,36,-198,-694,496,446
,84,2023-10-27 11:50:34.09,119,-167,-2050,39,-8,32,-143,-683,540,413
,85,2023-10-27 11:50:34.10,137,-164,-2053,34,-4,15,-206,-694,488,450
,86,2023-10-27 11:50:34.11,126,-172,-2046,37,3,42,-156,-672,516,414
,87,2023-10-27 11:50:34.12,132,-156,-2052,23,-12,17,-211,-698,487,454
,88,2023-10-27 11:50:34.13,133,-158,-2035,18,57,35,-134,-676,542,405
,89,2023-10-27 11:50:34.14,134,-158,-2043,14,23,33,-209,-710,501,459
,90,2023-10-27 11:50:34.15,133,-165,-2044,13,26,13,-163,-681,518,422
,91,2023-10-27 11:50:34.16,142,-163,-2051,17,37,15,-256,-705,449,480
,92,2023-10-27 11:50:34.17,132,-162,-2043,20,8,17,-188,-656,468,422
,93,2023-10-27 11:50:34.18,142,-154,-2044,14,18,-5,-262,-703,441,482
,94,2023-10-27 11:50:34.19,139,-149,-2052,12,48,3,-177,-665,488,421
,95,2023-10-27 11:50:34.20,151,-148,-2042,1,6,-9,-274,-723,449,498
,96,2023-10-27 11:50:34.21,149,-159,-2030,-10,41,-21,-215,-673,458,444
,97,2023-10-27 11:50:34.22,151,-165,-2050,-10,58,-7,-331,-716,385,523
,98,2023-10-27 11:50:34.23,147,-175,-2047,-3,16,-10,-262,-653,391,457
,99,2023-10-27 11:50:34.24,141,-175,-2061,5,30,-12,-342,-694,352,518
,100,2023-10-27 11:50:34.25,145,-174,-2058,10,37,15,-253,-638,385,445
,101,2023-10-27 11:50:34.26,142,-175,-2050,1,-6,4,-343,-718,375,530
,102,2023-10-27 11:50:34.27,146,-173,-2056,-2,28,4,-254,-669,415,461
,103,2023-10-27 11:50:34.28,129,-171,-2051,0,34,33,-354,-737,383,545
,104,2023-10-27 11:50:34.29,160,-170,-2033,-9,17,16,-254,-661,407,457
,105,2023-10-27 11:50:34.30,160,-178,-2034,-10,15,14,-357,-714,357,535
,106,2023-10-27 11:50:34.31,160,-166,-2031,6,42,45,-256,-651,395,453
,107,2023-10-27 11:50:34.32,167,-161,-2039,8,-13,17,-356,-747,391,551
,108,2023-10-27 11:50:34.33,172,-156,-2053,17,41,26,-249,-682,433,465
,109,2023-10-27 11:50:34.34,172,-147,-2061,16,35,40,-350,-750,400,550
,110,2023-10-27 11:50:34.35,151,-155,-2072,10,17,9,-228,-664,436,446
,111,2023-10-27 11:50:34.36,159,-161,-2070,15,38,37,-318,-756,438,537
,112,2023-10-27 11:50:34.37,156,-151,-2061,14,-1,22,-200,-690,490,445
,113,2023-10-27 11:50:34.38,160,-145,-2059,14,29,21,-292,-780,488,536
,114,2023-10-27 11:50:34.39,161,-151,-2059,13,36,28,-175,-693,518,434
,115,2023-10-27 11:50:34.40,162,-140,-2052,0,-22,10,-291,-775,484,533
,116,2023-10-27 11:50:34.41,144,-149,-2063,-8,-34,-3,-181,-677,496,429
,117,2023-10-27 11:50:34.42,146,-157,-2055,-6,-13,23,-281,-767,486,524
,118,2023-10-27 11:50:34.43,152,-166,-2052,-9,-65,10,-159,-676,517,417
,119,2023-10-27 11:50:34.44,145,-165,-2040,-5,-73,7,-294,-788,494,541
,120,2023-10-27 11:50:34.45,142,-166,-2041,10,-19,41,-190,-699,509,444
,121,2023-10-27 11:50:34.46,136,-173,-2042,18,-62,40,-322,-797,475,559
,122,2023-10-27 11:50:34.47,119,-165,-2038,28,-47,35,-204,-695,491,449
,123,2023-10-27 11:50:34.48,125,-172,-2026,40,0,61,-362,-835,473,598
,124,2023-10-27 11:50:34.49,135,-162,-2029,42,-32,58,-270,-734,464,502
,125,2023-10-27 11:50:34.50,132,-160,-2043,41,14,55,-432,-837,405,634
