// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-27 11:18:19.45,83,-117,-2038,33,-35,41,-281,-367,86,324
,2,2023-10-27 11:18:19.46,102,-118,-2056,30,-27,30,-444,-514,70,479
,3,2023-10-27 11:18:19.47,90,-103,-2066,24,-26,19,-280,-361,81,320
,4,2023-10-27 11:18:19.48,94,-101,-2053,16,-20,10,-441,-519,78,480
,5,2023-10-27 11:18:19.49,75,-106,-2061,8,-22,2,-273,-376,103,324
,6,2023-10-27 11:18:19.50,89,-97,-2087,10,-56,3,-442,-546,104,494
,7,2023-10-27 11:18:19.51,137,-129,-2073,1,-29,-6,-269,-421,152,345
,8,2023-10-27 11:18:19.52,93,-126,-2076,-13,13,-16,-439,-574,135,506
,9,2023-10-27 11:18:19.53,105,-162,-2072,-13,11,-17,-274,-417,143,345
,10,2023-10-27 11:18:19.54,111,-152,-2052,-10,36,-19,-450,-565,115,507
,11,2023-10-27 11:18:19.55,87,-164,-2067,19,31,-19,-262,-418,156,340
,12,2023-10-27 11:18:19.56,100,-172,-2069,38,29,-17,-417,-556,139,486
,13,2023-10-27 11:18:19.57,91,-158,-2040,54,35,-14,-213,-354,141,283
,14,2023-10-27 11:18:19.58,95,-156,-2034,75,17,-9,-383,-480,97,431
,15,2023-10-27 11:18:19.59,103,-145,-2016,75,27,-13,-179,-291,112,235
,16,2023-10-27 11:18:19.60,80,-131,-2000,70,45,-15,-357,-445,88,401
,17,2023-10-27 11:18:19.61,74,-139,-1994,69,30,-12,-165,-282,117,223
,18,2023-10-27 11:18:19.62,105,-134,-1978,62,26,-8,-361,-446,85,403
,19,2023-10-27 11:18:19.63,81,-134,-1947,57,36,-13,-173,-278,105,225
,20,2023-10-27 11:18:19.64,70,-137,-1933,54,22,-11,-357,-426,69,391
,21,2023-10-27 11:18:19.65,91,-149,-1938,48,24,-6,-111,-210,99,160
,22,2023-10-27 11:18:19.66,99,-146,-1950,31,61,-10,-273,-316,43,294
,23,2023-10-27 11:18:19.67,73,-136,-1930,18,67,-14,-115,-165,50,140
,24,2023-10-27 11:18:19.68,86,-131,-1945,22,46,-6,-337,-351,14,344
,25,2023-10-27 11:18:19.69,79,-145,-1973,25,37,-4,-159,-216,57,187
,26,2023-10-27 11:18:19.70,81,-169,-2028,19,40,-1,-368,-409,41,388
,27,2023-10-27 11:18:19.71,60,-182,-2064,31,13,8,-166,-257,91,211
,28,2023-10-27 11:18:19.72,89,-158,-2093,30,4,20,-374,-443,69,408
,29,2023-10-27 11:18:19.73,84,-180,-2117,14,24,22,-189,-308,119,248
,30,2023-10-27 11:18:19.74,68,-186,-2149,4,9,34,-391,-478,87,434
,31,2023-10-27 11:18:19.75,55,-188,-2160,-4,-7,47,-199,-317,118,258
,32,2023-10-27 11:18:19.76,80,-198,-2184,2,-25,62,-388,-475,87,431
,33,2023-10-27 11:18:19.77,73,-191,-2179,5,-41,74,-191,-315,124,253
,34,2023-10-27 11:18:19.78,79,-175,-2156,-3,-44,85,-386,-472,86,429
,35,2023-10-27 11:18:19.79,91,-164,-2136,-15,-35,91,-186,-312,126,249
,36,2023-10-27 11:18:19.80,91,-146,-2127,-28,-22,91,-388,-480,92,434
,37,2023-10-27 11:18:19.81,90,-145,-2107,-39,-6,87,-201,-342,141,271
,38,2023-10-27 11:18:19.82,98,-135,-2086,-45,9,76,-396,-492,96,444
,39,2023-10-27 11:18:19.83,100,-127,-2050,-48,26,63,-192,-321,129,256
,40,2023-10-27 11:18:19.84,90,-126,-2045,-45,38,48,-383,-455,72,419
,41,2023-10-27 11:18:19.85,85,-106,-2035,-40,38,29,-190,-298,108,244
,42,2023-10-27 11:18:19.86,79,-111,-2019,-24,20,12,-388,-455,67,421
,43,2023-10-27 11:18:19.87,111,-103,-2008,-6,11,3,-193,-309,116,251
,44,2023-10-27 11:18:19.88,99,-101,-1998,-3,18,-16,-387,-488,101,437
,45,2023-10-27 11:18:19.89,90,-95,-1996,-14,28,-34,-198,-378,180,288
,46,2023-10-27 11:18:19.90,101,-107,-2014,-27,43,-52,-393,-534,141,463
,47,2023-10-27 11:18:19.91,83,-113,-2027,-24,42,-61,-207,-388,181,297
