// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-20 13:07:01.43,204,-350,-2044,-5,67,92,623,120,503,-371
,2,2023-10-20 13:07:01.44,208,-341,-2048,-1,54,97,484,106,378,-295
,3,2023-10-20 13:07:01.45,215,-334,-2038,3,48,100,596,145,451,-370
,4,2023-10-20 13:07:01.46,208,-341,-2029,13,16,101,470,117,353,-293
,5,2023-10-20 13:07:01.47,214,-338,-2046,20,8,100,568,154,414,-361
,6,2023-10-20 13:07:01.48,220,-326,-2044,23,-1,102,432,110,322,-271
,7,2023-10-20 13:07:01.49,209,-328,-2050,15,-7,100,550,157,393,-353
,8,2023-10-20 13:07:01.50,206,-341,-2059,9,-7,101,426,113,313,-269
,9,2023-10-20 13:07:01.51,202,-340,-2066,6,-11,104,550,170,380,-360
,10,2023-10-20 13:07:01.52,197,-334,-2065,9,-33,109,428,120,308,-274
,11,2023-10-20 13:07:01.53,190,-343,-2045,8,-51,112,552,180,372,-366
,12,2023-10-20 13:07:01.54,187,-342,-2022,5,-48,115,416,115,301,-265
,13,2023-10-20 13:07:01.55,182,-346,-2020,11,-54,116,542,183,359,-362
,14,2023-10-20 13:07:01.56,176,-342,-2022,18,-59,119,417,118,299,-267
,15,2023-10-20 13:07:01.57,179,-347,-2015,26,-64,123,554,200,354,-377
,16,2023-10-20 13:07:01.58,177,-335,-2017,30,-62,120,424,130,294,-277
,17,2023-10-20 13:07:01.59,164,-348,-2020,31,-56,120,547,206,341,-376
,18,2023-10-20 13:07:01.60,164,-361,-2028,31,-49,122,412,122,290,-267
,19,2023-10-20 13:07:01.61,163,-366,-2036,32,-49,129,546,201,345,-373
,20,2023-10-20 13:07:01.62,160,-379,-2036,36,-54,135,410,115,295,-262
,21,2023-10-20 13:07:01.63,143,-381,-2050,38,-55,143,545,206,339,-375
,22,2023-10-20 13:07:01.64,135,-404,-2049,39,-58,155,413,121,292,-267
,23,2023-10-20 13:07:01.65,151,-390,-2040,45,-60,164,548,215,333,-381
,24,2023-10-20 13:07:01.66,137,-390,-2024,44,-55,174,413,123,290,-268
,25,2023-10-20 13:07:01.67,131,-383,-2020,44,-42,177,542,224,318,-383
,26,2023-10-20 13:07:01.68,129,-369,-2019,33,-30,180,407,121,286,-264
,27,2023-10-20 13:07:01.69,130,-361,-2008,22,-17,181,534,218,316,-376
,28,2023-10-20 13:07:01.70,135,-357,-2009,13,-12,180,393,106,287,-249
,29,2023-10-20 13:07:01.71,127,-352,-2017,8,-6,176,512,208,304,-360
,30,2023-10-20 13:07:01.72,143,-354,-2024,4,-18,176,380,91,289,-235
,31,2023-10-20 13:07:01.73,158,-346,-2041,-4,-29,176,525,200,325,-362
,32,2023-10-20 13:07:01.74,158,-335,-1998,-8,-32,176,402,98,304,-250
,33,2023-10-20 13:07:01.75,169,-333,-1975,-16,-22,171,559,235,324,-397
,34,2023-10-20 13:07:01.76,173,-311,-1993,-27,4,159,414,111,303,-262
,35,2023-10-20 13:07:01.77,166,-308,-2000,-39,12,151,539,230,309,-384
,36,2023-10-20 13:07:01.78,177,-310,-2025,-44,13,144,399,99,300,-249
,37,2023-10-20 13:07:01.79,181,-331,-2017,-48,1,135,554,246,308,-400
,38,2023-10-20 13:07:01.80,181,-353,-2035,-31,-31,134,422,123,299,-272
,39,2023-10-20 13:07:01.81,164,-376,-2032,-7,-43,133,564,268,296,-416
,40,2023-10-20 13:07:01.82,168,-366,-2044,16,-64,145,442,128,314,-285
,41,2023-10-20 13:07:01.83,179,-372,-2037,30,-85,159,579,262,317,-420
,42,2023-10-20 13:07:01.84,167,-382,-2020,42,-87,171,430,127,303,-278
,43,2023-10-20 13:07:01.85,154,-385,-2026,56,-84,180,560,282,278,-421
,44,2023-10-20 13:07:01.86,145,-381,-2045,64,-88,192,445,142,303,-293
,45,2023-10-20 13:07:01.87,148,-373,-2045,71,-97,201,591,289,302,-440
,46,2023-10-20 13:07:01.88,142,-368,-2032,71,-94,207,459,141,318,-300
,47,2023-10-20 13:07:01.89,137,-369,-2038,65,-82,207,584,284,300,-434
,48,2023-10-20 13:07:01.90,138,-358,-2059,51,-75,203,467,135,332,-301
,49,2023-10-20 13:07:01.91,120,-348,-2059,39,-72,200,611,292,319,-451
,50,2023-10-20 13:07:01.92,107,-346,-2065,22,-71,194,484,148,336,-316
,51,2023-10-20 13:07:01.93,108,-348,-2068,5,-68,188,609,294,315,-451
,52,2023-10-20 13:07:01.94,108,-348,-2045,-20,-61,183,491,141,350,-316
,53,2023-10-20 13:07:01.95,125,-360,-1998,-27,-62,182,636,311,325,-473
,54,2023-10-20 13:07:01.96,110,-349,-1988,-30,-43,172,508,156,352,-332
,55,2023-10-20 13:07:01.97,114,-347,-1991,-28,-51,166,603,301,302,-452
,56,2023-10-20 13:07:01.98,91,-340,-2023,-25,-44,163,473,139,334,-306
,57,2023-10-20 13:07:01.99,80,-350,-2030,-20,-48,164,613,306,307,-459
,58,2023-10-20 13:07:02.00,69,-343,-2058,-6,-69,166,495,152,343,-323
,59,2023-10-20 13:07:02.01,65,-334,-2064,-9,-84,175,605,306,299,-455
,60,2023-10-20 13:07:02.02,61,-345,-2037,-13,-100,187,484,142,342,-313
,61,2023-10-20 13:07:02.03,61,-326,-2033,-12,-105,194,604,302,302,-453
