// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-27 11:52:11.88,151,-161,-2066,-21,-7,-43,-487,-787,300,637
,2,2023-10-27 11:52:11.89,141,-164,-2048,-20,-10,-40,-594,-873,279,733
,3,2023-10-27 11:52:11.90,136,-160,-2048,-21,7,-30,-495,-812,317,653
,4,2023-10-27 11:52:11.91,139,-156,-2065,-20,11,-17,-602,-878,276,740
,5,2023-10-27 11:52:11.92,136,-160,-2068,-18,7,-5,-494,-799,305,646
,6,2023-10-27 11:52:11.93,128,-162,-2067,-13,7,10,-596,-879,283,737
,7,2023-10-27 11:52:11.94,139,-151,-2071,-5,-3,14,-481,-795,314,638
,8,2023-10-27 11:52:11.95,131,-153,-2076,3,-22,24,-596,-877,281,736
,9,2023-10-27 11:52:11.96,136,-152,-2048,4,-30,24,-486,-785,299,635
,10,2023-10-27 11:52:11.97,139,-150,-2032,8,-13,30,-606,-867,261,736
,11,2023-10-27 11:52:11.98,127,-158,-2023,26,-18,34,-486,-772,286,629
,12,2023-10-27 11:52:11.99,121,-161,-2033,38,-20,35,-607,-860,253,733
,13,2023-10-27 11:52:12.00,120,-166,-2042,45,-22,33,-488,-762,274,625
,14,2023-10-27 11:52:12.01,114,-161,-2041,48,-23,28,-607,-871,264,739
,15,2023-10-27 11:52:12.02,117,-162,-2034,43,3,32,-481,-777,296,629
,16,2023-10-27 11:52:12.03,120,-157,-2032,30,27,34,-606,-872,266,739
,17,2023-10-27 11:52:12.04,128,-162,-2039,17,31,27,-480,-762,282,621
,18,2023-10-27 11:52:12.05,132,-174,-2050,17,7,23,-610,-854,244,732
,19,2023-10-27 11:52:12.06,130,-171,-2065,20,-1,22,-480,-740,260,610
,20,2023-10-27 11:52:12.07,120,-175,-2077,22,-13,25,-605,-836,231,720
,21,2023-10-27 11:52:12.08,110,-182,-2071,25,-24,24,-465,-719,254,592
,22,2023-10-27 11:52:12.09,108,-194,-2072,30,-37,29,-600,-842,242,721
,23,2023-10-27 11:52:12.10,119,-205,-2061,42,-46,35,-459,-741,282,600
,24,2023-10-27 11:52:12.11,111,-208,-2049,59,-43,49,-597,-868,271,732
,25,2023-10-27 11:52:12.12,116,-201,-2038,68,-31,59,-448,-741,293,594
,26,2023-10-27 11:52:12.13,114,-189,-2040,66,-27,66,-589,-846,257,717
,27,2023-10-27 11:52:12.14,103,-189,-2060,56,-19,68,-448,-718,270,583
,28,2023-10-27 11:52:12.15,120,-186,-2081,45,-19,76,-592,-837,245,714
,29,2023-10-27 11:52:12.16,112,-183,-2089,38,-18,94,-449,-718,269,583
,30,2023-10-27 11:52:12.17,118,-184,-2094,29,-34,105,-599,-839,240,719
,31,2023-10-27 11:52:12.18,130,-191,-2082,29,-52,113,-452,-712,260,582
,32,2023-10-27 11:52:12.19,127,-198,-2045,34,-58,125,-600,-834,234,717
,33,2023-10-27 11:52:12.20,137,-188,-2036,42,-47,129,-458,-710,252,584
,34,2023-10-27 11:52:12.21,136,-185,-2048,48,-33,133,-602,-831,229,716
,35,2023-10-27 11:52:12.22,121,-182,-2058,51,-25,134,-456,-701,245,578
,36,2023-10-27 11:52:12.23,116,-184,-2052,54,-34,131,-608,-822,214,715
,37,2023-10-27 11:52:12.24,115,-170,-2058,55,-57,129,-462,-707,245,584
,38,2023-10-27 11:52:12.25,103,-159,-2056,48,-66,123,-604,-856,252,730
,39,2023-10-27 11:52:12.26,86,-170,-2039,35,-74,118,-458,-730,272,594
,40,2023-10-27 11:52:12.27,97,-161,-2010,28,-85,112,-610,-856,246,733
,41,2023-10-27 11:52:12.28,102,-161,-1985,34,-71,108,-466,-707,241,586
,42,2023-10-27 11:52:12.29,112,-140,-1972,36,-59,89,-618,-828,210,723
,43,2023-10-27 11:52:12.30,114,-126,-1989,26,-25,70,-467,-693,226,580
,44,2023-10-27 11:52:12.31,108,-139,-2021,7,-4,46,-610,-844,234,727
,45,2023-10-27 11:52:12.32,86,-156,-2058,-1,13,34,-457,-728,271,592
,46,2023-10-27 11:52:12.33,78,-180,-2095,-3,8,26,-606,-872,266,739
,47,2023-10-27 11:52:12.34,88,-188,-2100,-5,-9,27,-461,-741,280,601
,48,2023-10-27 11:52:12.35,95,-193,-2053,-9,-7,36,-610,-885,275,747
,49,2023-10-27 11:52:12.36,105,-183,-2014,-20,22,42,-457,-759,302,608
,50,2023-10-27 11:52:12.37,100,-177,-2014,-36,48,44,-603,-908,305,755
,51,2023-10-27 11:52:12.38,102,-183,-2030,-50,74,53,-451,-768,317,609
,52,2023-10-27 11:52:12.39,84,-187,-2051,-46,59,64,-599,-891,292,745
,53,2023-10-27 11:52:12.40,88,-184,-2088,-34,35,79,-447,-751,304,599
,54,2023-10-27 11:52:12.41,95,-176,-2067,-23,-1,95,-592,-883,291,737
,55,2023-10-27 11:52:12.42,110,-168,-2024,-20,-29,103,-445,-741,296,593
